time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
36.5,0.0,0.4102564102564102,0.4102564102564102,25,12,LASSO
44.6,,0.4150943396226415,,50,12,LASSO
54.9,,0.4444444444444444,,75,12,LASSO
36.5,0.0,0.0,0.0,25,12,RIDGE
44.6,,0.0,,50,12,RIDGE
54.9,,0.0,,75,12,RIDGE
36.5,0.0,0.4615384615384615,0.4615384615384615,25,12,ELASTIC_NET
44.6,,0.4716981132075472,,50,12,ELASTIC_NET
54.9,,0.5185185185185185,,75,12,ELASTIC_NET
32.0,,-0.0253164556962025,,25,13,random_forest
44.0,,-0.0943396226415094,,50,13,random_forest
53.1,,-0.1111111111111111,,75,13,random_forest
32.0,,0.3670886075949367,,25,13,LASSO
44.0,,0.0566037735849056,,50,13,LASSO
53.1,,0.1481481481481481,,75,13,LASSO
32.0,,0.0,,25,13,RIDGE
44.0,,0.0,,50,13,RIDGE
53.1,,0.0,,75,13,RIDGE
32.0,,-0.0632911392405063,,25,13,ELASTIC_NET
44.0,,-0.1132075471698113,,50,13,ELASTIC_NET
53.1,,-0.1851851851851851,,75,13,ELASTIC_NET
34.6,0.0,0.1558441558441558,0.1558441558441558,25,14,random_forest
47.2,,0.0,,50,14,random_forest
59.3,,0.074074074074074,,75,14,random_forest
34.6,0.0,0.2597402597402597,0.2597402597402597,25,14,LASSO
47.2,,0.2264150943396226,,50,14,LASSO
59.3,,0.1851851851851851,,75,14,LASSO
34.6,0.0,0.0,0.0,25,14,RIDGE
47.2,,0.0,,50,14,RIDGE
59.3,,0.0,,75,14,RIDGE
34.6,0.0,0.6493506493506493,0.6493506493506493,25,14,ELASTIC_NET
47.2,,0.6226415094339622,,50,14,ELASTIC_NET
59.3,,0.6296296296296297,,75,14,ELASTIC_NET
34.4,0.0,-0.0526315789473684,-0.0526315789473684,25,15,random_forest
45.3,,-0.2264150943396226,,50,15,random_forest
59.0,,-0.1481481481481481,,75,15,random_forest
34.4,0.0,0.3289473684210526,0.3289473684210526,25,15,LASSO
45.3,,0.0377358490566037,,50,15,LASSO
59.0,,0.074074074074074,,75,15,LASSO
34.4,0.0,0.0,0.0,25,15,RIDGE
45.3,,0.0,,50,15,RIDGE
59.0,,0.0,,75,15,RIDGE
34.4,0.0,0.0394736842105263,0.0394736842105263,25,15,ELASTIC_NET
45.3,,0.0377358490566037,,50,15,ELASTIC_NET
59.0,,0.0,,75,15,ELASTIC_NET
35.3,0.0,-0.1538461538461538,-0.1538461538461538,25,16,random_forest
45.3,0.0,-0.173076923076923,-0.173076923076923,50,16,random_forest
59.8,0.0,-0.1923076923076923,-0.1923076923076923,75,16,random_forest
35.3,0.0,-0.0769230769230769,-0.0769230769230769,25,16,LASSO
45.3,0.0,0.0,0.0,50,16,LASSO
59.8,0.0,0.0384615384615384,0.0384615384615384,75,16,LASSO
35.3,0.0,0.0,0.0,25,16,RIDGE
45.3,0.0,0.0,0.0,50,16,RIDGE
59.8,0.0,0.0,0.0,75,16,RIDGE
35.3,0.0,-0.1025641025641025,-0.1025641025641025,25,16,ELASTIC_NET
45.3,0.0,0.0,0.0,50,16,ELASTIC_NET
59.8,0.0,0.0384615384615384,0.0384615384615384,75,16,ELASTIC_NET
32.5,0.0,-0.2857142857142857,-0.2857142857142857,25,17,random_forest
41.2,,-0.1698113207547169,,50,17,random_forest
54.8,,-0.037037037037037,,75,17,random_forest
32.5,0.0,0.3376623376623376,0.3376623376623376,25,17,LASSO
41.2,,0.5283018867924528,,50,17,LASSO
54.8,,0.6296296296296297,,75,17,LASSO
32.5,0.0,0.0,0.0,25,17,RIDGE
41.2,,0.0,,50,17,RIDGE
54.8,,0.0,,75,17,RIDGE
32.5,0.0,0.7272727272727273,0.7272727272727273,25,17,ELASTIC_NET
41.2,,0.5283018867924528,,50,17,ELASTIC_NET
54.8,,0.6296296296296297,,75,17,ELASTIC_NET
34.6,-0.5,0.1298701298701298,-0.3701298701298701,25,18,random_forest
46.8,,0.1886792452830188,,50,18,random_forest
60.5,,0.0,,75,18,random_forest
34.6,-0.5,0.7402597402597403,0.2402597402597402,25,18,LASSO
46.8,,0.4339622641509434,,50,18,LASSO
60.5,,0.2222222222222222,,75,18,LASSO
34.6,0.0,0.0,0.0,25,18,RIDGE
46.8,,0.0,,50,18,RIDGE
60.5,,0.0,,75,18,RIDGE
34.6,0.0,0.5064935064935064,0.5064935064935064,25,18,ELASTIC_NET
46.8,,0.4339622641509434,,50,18,ELASTIC_NET
60.5,,0.2592592592592592,,75,18,ELASTIC_NET
36.0,0.0,-0.1923076923076923,-0.1923076923076923,25,19,random_forest
48.1,,-0.2452830188679245,,50,19,random_forest
58.1,,-0.2962962962962963,,75,19,random_forest
36.0,0.0,0.0512820512820512,0.0512820512820512,25,19,LASSO
48.1,,0.0377358490566037,,50,19,LASSO
58.1,,0.1111111111111111,,75,19,LASSO
36.0,0.0,0.0,0.0,25,19,RIDGE
48.1,,0.0,,50,19,RIDGE
58.1,,0.0,,75,19,RIDGE
36.0,0.0,0.0,0.0,25,19,ELASTIC_NET
48.1,,0.0,,50,19,ELASTIC_NET
58.1,,0.0,,75,19,ELASTIC_NET
35.1,0.0,-0.0897435897435897,-0.0897435897435897,25,20,random_forest
45.3,0.0,-0.0961538461538461,-0.0961538461538461,50,20,random_forest
54.2,,-0.0357142857142857,,75,20,random_forest
35.1,0.0,0.4487179487179487,0.4487179487179487,25,20,LASSO
45.3,0.0,0.4807692307692308,0.4807692307692308,50,20,LASSO
54.2,,0.5357142857142857,,75,20,LASSO
35.1,0.0,0.0,0.0,25,20,RIDGE
45.3,0.0,0.0,0.0,50,20,RIDGE
54.2,,0.0,,75,20,RIDGE
35.1,0.0,0.4487179487179487,0.4487179487179487,25,20,ELASTIC_NET
45.3,0.0,0.4807692307692308,0.4807692307692308,50,20,ELASTIC_NET
54.2,,0.5357142857142857,,75,20,ELASTIC_NET
33.1,0.0,-0.0933333333333333,-0.0933333333333333,25,21,random_forest
42.6,,-0.1132075471698113,,50,21,random_forest
56.7,,0.2222222222222222,,75,21,random_forest
33.1,0.0,0.1066666666666666,0.1066666666666666,25,21,LASSO
42.6,,0.320754716981132,,50,21,LASSO
56.7,,0.7037037037037037,,75,21,LASSO
33.1,0.0,0.0,0.0,25,21,RIDGE
42.6,,0.0,,50,21,RIDGE
56.7,,0.0,,75,21,RIDGE
33.1,0.5,-0.1466666666666666,0.3533333333333333,25,21,ELASTIC_NET
42.6,,0.8301886792452831,,50,21,ELASTIC_NET
56.7,,0.7037037037037037,,75,21,ELASTIC_NET
35.0,0.0,-0.0259740259740259,-0.0259740259740259,25,22,random_forest
45.3,,-0.1320754716981132,,50,22,random_forest
54.7,,-0.1851851851851851,,75,22,random_forest
35.0,0.5,0.0129870129870129,0.512987012987013,25,22,LASSO
45.3,,0.4339622641509434,,50,22,LASSO
54.7,,0.4074074074074074,,75,22,LASSO
35.0,0.0,0.0,0.0,25,22,RIDGE
45.3,,0.0,,50,22,RIDGE
54.7,,0.0,,75,22,RIDGE
35.0,0.5,0.4025974025974026,0.9025974025974026,25,22,ELASTIC_NET
45.3,,0.4339622641509434,,50,22,ELASTIC_NET
54.7,,0.4074074074074074,,75,22,ELASTIC_NET
35.0,0.0,0.1794871794871795,0.1794871794871795,25,23,random_forest
46.5,0.0,-0.0576923076923076,-0.0576923076923076,50,23,random_forest
60.0,0.0,-0.1153846153846153,-0.1153846153846153,75,23,random_forest
35.0,0.0,0.1025641025641025,0.1025641025641025,25,23,LASSO
46.5,0.0,0.25,0.25,50,23,LASSO
60.0,0.0,0.2692307692307692,0.2692307692307692,75,23,LASSO
35.0,0.0,0.0,0.0,25,23,RIDGE
46.5,0.0,0.0,0.0,50,23,RIDGE
60.0,0.0,0.0,0.0,75,23,RIDGE
35.0,0.0,0.6410256410256411,0.6410256410256411,25,23,ELASTIC_NET
46.5,0.0,0.5961538461538461,0.5961538461538461,50,23,ELASTIC_NET
