time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
45.6,0.0,0.3166666666666666,0.3166666666666666,50,11,LASSO
58.975,0.0,0.2,0.2,75,11,LASSO
34.6,0.0,0.0,0.0,25,11,RIDGE
45.6,0.0,0.0,0.0,50,11,RIDGE
58.975,0.0,0.0,0.0,75,11,RIDGE
34.6,-0.1666666666666666,0.3011363636363636,0.134469696969697,25,11,ELASTIC_NET
45.6,0.0,-0.1333333333333333,-0.1333333333333333,50,11,ELASTIC_NET
58.975,0.0,-0.2166666666666666,-0.2166666666666666,75,11,ELASTIC_NET
32.025,-0.4444444444444444,0.1395348837209302,-0.3049095607235141,25,12,random_forest
45.35,0.0,0.5378151260504201,0.5378151260504201,50,12,random_forest
58.075,0.0,0.4666666666666667,0.4666666666666667,75,12,random_forest
32.025,-0.2222222222222222,0.0465116279069767,-0.1757105943152454,25,12,LASSO
45.35,-0.5,0.7310924369747899,0.2310924369747898,50,12,LASSO
58.075,0.0,0.1833333333333333,0.1833333333333333,75,12,LASSO
32.025,0.0,0.0,0.0,25,12,RIDGE
45.35,0.0,0.0,0.0,50,12,RIDGE
58.075,0.0,0.0,0.0,75,12,RIDGE
32.025,-0.2222222222222222,0.0465116279069767,-0.1757105943152454,25,12,ELASTIC_NET
45.35,0.0,-0.1260504201680672,-0.1260504201680672,50,12,ELASTIC_NET
58.075,0.0,-0.15,-0.15,75,12,ELASTIC_NET
34.675,-0.1428571428571428,0.3620689655172414,0.2192118226600985,25,13,random_forest
45.6,0.0,0.4957983193277311,0.4957983193277311,50,13,random_forest
59.075,0.0,0.45,0.45,75,13,random_forest
34.675,0.0,-0.2298850574712643,-0.2298850574712643,25,13,LASSO
45.6,-0.5,-0.2100840336134453,-0.7100840336134454,50,13,LASSO
59.075,0.0,-0.2666666666666666,-0.2666666666666666,75,13,LASSO
34.675,0.0,0.0,0.0,25,13,RIDGE
45.6,0.0,0.0,0.0,50,13,RIDGE
59.075,0.0,0.0,0.0,75,13,RIDGE
34.675,0.0,-0.2298850574712643,-0.2298850574712643,25,13,ELASTIC_NET
45.6,-0.5,-0.2100840336134453,-0.7100840336134454,50,13,ELASTIC_NET
59.075,0.0,-0.2666666666666666,-0.2666666666666666,75,13,ELASTIC_NET
34.4,-0.1428571428571428,0.3863636363636363,0.2435064935064935,25,14,random_forest
44.55,0.0,0.3949579831932773,0.3949579831932773,50,14,random_forest
56.975,0.0,0.2833333333333333,0.2833333333333333,75,14,random_forest
34.4,0.0,-0.2272727272727272,-0.2272727272727272,25,14,LASSO
44.55,0.0,-0.2689075630252101,-0.2689075630252101,50,14,LASSO
56.975,0.0,-0.3333333333333333,-0.3333333333333333,75,14,LASSO
34.4,0.0,0.0,0.0,25,14,RIDGE
44.55,0.0,0.0,0.0,50,14,RIDGE
56.975,0.0,0.0,0.0,75,14,RIDGE
34.4,0.0,-0.2272727272727272,-0.2272727272727272,25,14,ELASTIC_NET
44.55,0.0,-0.2689075630252101,-0.2689075630252101,50,14,ELASTIC_NET
56.975,0.0,-0.3666666666666666,-0.3666666666666666,75,14,ELASTIC_NET
34.45,0.2,-0.2329545454545454,-0.0329545454545454,25,15,random_forest
45.05,0.0,0.4285714285714285,0.4285714285714285,50,15,random_forest
57.775,0.0,0.25,0.25,75,15,random_forest
34.45,0.2,-0.8238636363636364,-0.6238636363636363,25,15,LASSO
45.05,-0.5,-0.2521008403361344,-0.7521008403361344,50,15,LASSO
57.775,0.0,-0.3333333333333333,-0.3333333333333333,75,15,LASSO
34.45,0.0,0.0,0.0,25,15,RIDGE
45.05,0.0,0.0,0.0,50,15,RIDGE
57.775,0.0,0.0,0.0,75,15,RIDGE
34.45,0.2,-0.8238636363636364,-0.6238636363636363,25,15,ELASTIC_NET
45.05,-0.5,-0.2521008403361344,-0.7521008403361344,50,15,ELASTIC_NET
57.775,0.0,-0.3333333333333333,-0.3333333333333333,75,15,ELASTIC_NET
34.4,-0.125,0.2914285714285714,0.1664285714285714,25,16,random_forest
45.2,0.0,0.3166666666666666,0.3166666666666666,50,16,random_forest
57.975,,0.1311475409836065,,75,16,random_forest
34.4,-0.5,0.5142857142857142,0.0142857142857142,25,16,LASSO
45.2,0.0,-0.2333333333333333,-0.2333333333333333,50,16,LASSO
57.975,,-0.3114754098360656,,75,16,LASSO
34.4,0.0,0.0,0.0,25,16,RIDGE
45.2,0.0,0.0,0.0,50,16,RIDGE
57.975,,0.0,,75,16,RIDGE
34.4,0.0,0.0057142857142857,0.0057142857142857,25,16,ELASTIC_NET
45.2,-1.0,-0.2916666666666667,-1.2916666666666667,50,16,ELASTIC_NET
57.975,,-0.3278688524590163,,75,16,ELASTIC_NET
34.75,-0.1666666666666666,0.3371428571428571,0.1704761904761904,25,17,random_forest
45.85,0.0,0.3193277310924369,0.3193277310924369,50,17,random_forest
59.25,0.0,0.1833333333333333,0.1833333333333333,75,17,random_forest
34.75,-0.1666666666666666,0.2342857142857143,0.0676190476190476,25,17,LASSO
45.85,0.0,-0.3193277310924369,-0.3193277310924369,50,17,LASSO
59.25,0.0,-0.4666666666666667,-0.4666666666666667,75,17,LASSO
