sample	ENST00000524023.1
TARGET-30-PANZVU-01	-3.171
TARGET-30-PASNEF-01	-9.966
TARGET-30-PASFGG-01	-4.035
TARGET-30-PASGAP-01	-9.966
TARGET-30-PASCFC-01	-4.293
TARGET-30-PASVRU-01	-6.506
TARGET-30-PAPLSD-01	-9.966
TARGET-30-PASJZC-01	-5.012
TARGET-30-PATEKG-01	-6.506
TARGET-30-PANBMJ-01	-5.574
TARGET-30-PAPZYP-01	-4.293
TARGET-30-PATBMM-01	-9.966
TARGET-30-PATDXC-01	-9.966
TARGET-30-PANLET-01	-9.966
TARGET-30-PATCFL-01	-9.966
TARGET-30-PANUIF-01	-9.966
TARGET-30-PARDCK-01	-9.966
TARGET-30-PASMNT-01	-9.966
TARGET-30-PANZRV-01	-3.308
TARGET-30-PASTCN-01	-9.966
TARGET-30-PAMZGT-01	-5.574
TARGET-30-PATESI-01	-5.012
TARGET-30-PAIXIF-01	-9.966
TARGET-30-PASMDM-01	-4.608
TARGET-30-PAPHPE-01	-3.458
TARGET-30-PAPCTS-01	-9.966
TARGET-30-PALIIN-01	-9.966
TARGET-30-PASHFA-01	-9.966
TARGET-30-PALKUC-01	-9.966
TARGET-30-PASCTR-01	-4.608
TARGET-30-PASSRN-01	-3.458
TARGET-30-PAUDDK-01	-9.966
TARGET-30-PARFRE-01	-6.506
TARGET-30-PALTEG-01	-5.012
TARGET-30-PARFWB-01	-4.608
TARGET-30-PALBFW-01	-9.966
TARGET-30-PAKZRH-01	-5.574
TARGET-30-PAPVEB-04	-5.012
TARGET-30-PAPTFZ-01	-2.727
TARGET-30-PASNZU-01	-1.685
TARGET-30-PAPKXS-01	-2.315
TARGET-30-PALWVJ-01	-4.293
TARGET-30-PAMMXF-01	-9.966
TARGET-30-PARAMT-01	-3.171
TARGET-30-PALUYS-01	-9.966
TARGET-30-PANBSP-01	-2.114
TARGET-30-PAMVRA-01	-9.966
TARGET-30-PAMNLH-01	-5.012
TARGET-30-PASSWW-01	-3.458
TARGET-30-PATHKB-01	-6.506
TARGET-30-PAITCI-01	-9.966
TARGET-30-PARZHA-01	-9.966
TARGET-30-PANYGR-01	-9.966
TARGET-30-PAPEAV-01	-9.966
TARGET-30-PATEPF-01	-9.966
TARGET-30-PARKGJ-01	-4.608
TARGET-30-PANUKV-01	-9.966
TARGET-30-PASZKE-01	-4.608
TARGET-30-PANBJH-01	-2.548
TARGET-30-PAMZMG-01	-9.966
TARGET-30-PASXRG-01	-9.966
TARGET-30-PATDXG-01	-5.574
TARGET-50-PAJNCJ-01	-2.053
TARGET-50-PALDWP-01	-3.458
TARGET-50-PAKSDG-01	-3.626
TARGET-50-PALGAZ-01	-3.171
TARGET-50-PAKFYV-01	-3.308
TARGET-50-PAJNSL-01	-2.388
TARGET-50-PAJNGH-01	-3.816
TARGET-50-CAAAAC-01	-9.966
TARGET-50-PAKRCC-01	-2.727
TARGET-50-PAJPEW-01	-4.608
TARGET-50-PAJLPX-01	-3.047
TARGET-50-PAJNGH-02	-3.458
TARGET-50-PAECJB-01	-3.308
TARGET-50-CAAAAR-01	-1.248
TARGET-50-PAJNLT-01	-3.047
TARGET-50-PAKUIT-01	-3.171
TARGET-50-CAAAAS-01	-4.608
TARGET-50-PAJMEP-01	-3.626
TARGET-50-PAJMEL-01	-5.012
TARGET-50-PAKVET-01	-4.608
TARGET-50-PAJNZK-01	-3.816
TARGET-50-PAJLTI-01	-9.966
TARGET-50-PAJMLI-01	-3.308
TARGET-50-PALERC-01	-4.608
TARGET-50-PAKPDF-01	-3.816
TARGET-50-PAJNVE-01	-3.626
TARGET-50-PAKKNS-01	-4.035
TARGET-50-PAJPDC-01	-6.506
TARGET-50-PALKCW-01	-5.574
TARGET-50-PAKYLT-01	-3.171
TARGET-50-PAJPDC-02	-5.574
TARGET-50-PAEBXA-01	-5.574
TARGET-50-PAJMKI-01	-6.506
TARGET-50-PAJMLZ-01	-5.012
TARGET-50-PAJMFY-01	-9.966
TARGET-50-PAJMRL-01	-6.506
TARGET-50-PAJNZS-01	-4.293
TARGET-50-PAJLSP-01	-9.966
TARGET-50-PAJNNC-01	-5.012
TARGET-50-PAJPAR-01	-6.506
TARGET-50-PAJNDU-01	-5.574
TARGET-50-PAJMJT-01	-2.114
TARGET-50-PAJMMY-01	-3.816
TARGET-50-PALGLU-01	-5.574
TARGET-50-PALJIP-02	-4.608
TARGET-50-PAKZHF-01	-6.506
TARGET-50-PAJMUF-01	-5.574
TARGET-50-PAJPGY-01	-6.506
TARGET-50-PAKNAL-01	-4.293
TARGET-50-PAKNXS-01	-9.966
TARGET-50-PAJLKC-01	-5.574
TARGET-50-PAJMEN-01	-4.608
TARGET-50-PAJPHA-01	-4.035
TARGET-50-PALJIP-01	-6.506
TARGET-50-PAJLIP-01	-9.966
TARGET-50-PAJMVU-01	-9.966
TARGET-50-PAJNRL-01	-4.608
TARGET-50-PAKGMU-01	-9.966
TARGET-50-PAJNEC-01	-9.966
TARGET-50-PAJNBN-01	-5.012
TARGET-50-PAJNYT-01	-4.035
TARGET-50-PALLFB-01	-6.506
TARGET-50-PAJNZI-01	-9.966
TARGET-50-PAJMXF-01	-9.966
TARGET-50-PAKULH-01	-9.966
TARGET-50-PAKNRX-01	-9.966
TARGET-50-PALGVY-01	-5.574
TARGET-50-PALFME-02	-5.574
TARGET-50-PALKRS-01	-6.506
TARGET-50-PAJNCC-01	-5.574
TARGET-50-PALFME-01	-9.966
TARGET-50-PAKMUB-01	-4.293
TARGET-50-PAKXWB-01	-6.506
TARGET-50-PALDTE-01	-9.966
TARGET-50-PAKJGM-01	-9.966
TARGET-50-PAJNAA-01	-5.012
TARGET-50-PAJNVX-01	-5.574
TARGET-50-PAJNTJ-02	-6.506
TARGET-50-PAKZFK-01	-6.506
TARGET-50-CAAAAM-01	-5.012
TARGET-50-PAJNNR-01	-5.012
TARGET-50-CAAAAR-11	-9.966
TARGET-50-PAJPAU-01	-6.506
TARGET-50-PAJNZU-01	-4.608
TARGET-50-PAJNUS-01	-2.932
TARGET-50-PAJNTJ-01	-9.966
TARGET-50-PAKKSE-01	-5.574
TARGET-50-CAAAAL-01	-9.966
TARGET-50-PAKRVH-01	-9.966
TARGET-50-PAKRZW-01	-9.966
TARGET-50-PALFRD-01	-9.966
TARGET-50-PAKWPM-01	-9.966
TARGET-50-PAJLTH-01	-6.506
TARGET-50-PAJLKR-01	-9.966
TARGET-50-PAKNTW-01	-9.966
TARGET-50-CAAAAQ-11	-9.966
TARGET-50-PAKSCC-01	-9.966
TARGET-50-PAJMKJ-01	-5.574
TARGET-50-CAAAAJ-01	-4.608
TARGET-50-PAKYFC-01	-5.012
TARGET-50-PAEAFB-01	-9.966
TARGET-50-PAJPCM-01	-9.966
TARGET-50-PAJLUJ-06	-9.966
TARGET-50-CAAAAO-01	-9.966
TARGET-50-PAJPHA-11	-9.966
TARGET-50-PADZUB-01	-9.966
TARGET-50-PAJNCZ-01	-6.506
TARGET-50-PAKGED-01	-9.966
TARGET-50-PAJNUP-01	-6.506
TARGET-50-PAJPDN-01	-9.966
TARGET-50-PALEZT-01	-9.966
TARGET-50-PAKFME-01	-6.506
TARGET-50-PAKMSV-01	-9.966
TARGET-50-PAKGZX-01	-4.293
TARGET-50-PAJNSL-11	-6.506
TARGET-50-PAJMFU-01	-6.506
TARGET-50-PALKCW-11	-9.966
TARGET-50-PAJLWT-01	-9.966
TARGET-50-PAJLLF-01	-9.966
TARGET-50-PAJMIZ-01	-9.966
TARGET-50-PAJNRL-11	-9.966
TARGET-50-PAJNJJ-01	-9.966
TARGET-50-PAJMSE-01	-4.293
TARGET-50-PAJLNJ-01	-9.966
TARGET-50-CAAAAH-01	-9.966
TARGET-50-PAKZER-01	-6.506
TARGET-50-PAKXXF-01	-9.966
TARGET-50-PAKECR-01	-6.506
TARGET-50-PADXAY-01	-9.966
TARGET-50-PAJMVC-01	-9.966
TARGET-50-PAJNAV-01	-9.966
TARGET-50-PAJNRH-01	-9.966
TARGET-20-PASWAT-09	0.3460
TARGET-20-PARHVK-09	-3.458
TARGET-20-PAKTCX-09	-1.831
TARGET-20-PAKTCX-04	-0.5973
TARGET-20-PARBIU-09	-0.6193
TARGET-20-PARCUK-09	-9.966
TARGET-20-PAPXWI-09	-9.966
TARGET-20-PANPTM-09	-3.626
TARGET-20-PANSJB-09	-3.626
TARGET-20-PARBFJ-09	-2.727
TARGET-20-PARTAL-04	-4.608
TARGET-20-PARMZF-09	-5.012
TARGET-20-PAPWYK-09	-1.831
TARGET-20-PASMGW-09	-2.245
TARGET-20-PANLIZ-09	-5.012
TARGET-20-PARWDZ-09	-3.816
TARGET-20-PAEERJ-04	-2.245
TARGET-20-PARDMG-09	-2.932
TARGET-20-PARUDL-03	-3.458
TARGET-20-PASMYS-04	-4.608
TARGET-20-PAKIYW-09	-3.047
TARGET-20-PARFAL-04	-3.308
TARGET-20-PARUTH-09	-9.966
TARGET-20-PASVVS-09	-0.1993
TARGET-20-PASPLU-04	-0.7588
TARGET-20-PARTAL-09	-3.047
TARGET-20-PATIAK-04	-4.608
TARGET-20-PARENB-09	-3.047
TARGET-20-PANKFZ-09	-5.012
TARGET-20-PATDNN-09	-9.966
TARGET-20-PASFJB-03	-4.293
TARGET-20-PASVVS-04	-0.1345
TARGET-20-PARKCX-09	-1.056
TARGET-20-PANBZH-09	-1.938
TARGET-20-PANGDN-09	-2.388
TARGET-20-PARUUB-09	-3.458
TARGET-20-PANLIZ-04	-5.012
TARGET-20-PASTUH-03	-1.732
TARGET-20-PASCGR-04	-4.608
TARGET-20-PANVGE-09	-9.966
TARGET-20-PANUUA-09	-3.626
TARGET-20-PAKVGI-09	-6.506
TARGET-20-PANLIR-09	-4.608
TARGET-20-PARSHM-03	-3.308
TARGET-20-PANSBH-09	-2.245
TARGET-20-PASWLN-09	-3.308
TARGET-20-PAEFGT-03	-9.966
TARGET-20-PASSSI-09	-0.4325
TARGET-20-PARPWL-09	-3.458
TARGET-20-PARJYP-03	-9.966
TARGET-20-PASYJI-09	-9.966
TARGET-20-PASVYL-09	-1.938
TARGET-20-PARVAI-03	-3.626
TARGET-20-PASTUH-04	-2.388
TARGET-20-PATIAK-09	-2.114
TARGET-20-PANKKE-09	-6.506
TARGET-20-PASLSD-03	-3.308
TARGET-20-PANDIX-09	-3.458
TARGET-20-PASVYA-04	-2.932
TARGET-20-PANZKA-09	-9.966
TARGET-20-PARCCH-03	-3.047
TARGET-20-PASPLU-09	-1.994
TARGET-20-PATJHJ-09	-1.884
TARGET-20-PASMHY-03	-6.506
TARGET-20-PAEIKD-04	-2.932
TARGET-20-PANUTB-09	-9.966
TARGET-20-PARIHK-03	-3.816
TARGET-20-PATJHJ-40	-3.458
TARGET-20-PASVYA-09	-9.966
TARGET-20-PASPTM-09	-9.966
TARGET-20-PAEIKD-09	-3.626
TARGET-20-PAMVKZ-09	-3.047
TARGET-20-PARXBT-09	-3.171
TARGET-20-PAPVCN-09	-9.966
TARGET-20-PATDHA-09	-9.966
TARGET-20-PARCVS-04	-3.171
TARGET-20-PANVGP-03	-2.114
TARGET-20-PARUWX-09	-9.966
TARGET-20-PAEFGT-04	-9.966
TARGET-20-PANYSN-03	-6.506
TARGET-20-PANFMG-09	-4.608
TARGET-20-PAECCE-09	-3.626
TARGET-20-PARUNX-09	-9.966
TARGET-20-PASJGZ-04	-9.966
TARGET-20-PASXYG-09	-6.506
TARGET-20-PASBPK-09	-3.626
TARGET-20-PARCZL-09	-9.966
TARGET-20-PANDER-09	-1.938
TARGET-20-PABLDZ-09	-3.458
TARGET-20-PASGZS-04	-2.548
TARGET-20-PAEERJ-09	-4.293
TARGET-20-PAMYGX-09	-4.293
TARGET-20-PASIBG-09	-2.826
TARGET-20-PARZUU-09	-2.932
TARGET-20-PARYGA-09	-3.816
TARGET-20-PARBIU-04	-9.966
TARGET-20-PAEAKL-09	-9.966
TARGET-20-PARYFN-04	-2.114
TARGET-20-PASGGK-03	-1.732
TARGET-20-PAKLPD-09	-4.608
TARGET-20-PATELT-03	-1.831
TARGET-20-PASINN-04	-4.035
TARGET-20-PARFAL-09	-6.506
TARGET-20-PANLXM-09	-9.966
TARGET-20-PAPXRJ-04	-4.608
TARGET-20-PANINI-09	-9.966
TARGET-20-PAPXRJ-09	-4.035
TARGET-20-PASYJI-04	-3.458
TARGET-20-PADZCG-09	-9.966
TARGET-20-PANLLX-09	-2.315
TARGET-20-PARPDS-09	-6.506
TARGET-20-PATDNN-04	-3.626
TARGET-20-PARASV-03	-2.826
TARGET-20-PANTPW-09	-3.308
TARGET-20-PAPWHS-09	-9.966
TARGET-20-PAPAWN-09	-3.626
TARGET-20-PAPVZK-09	-9.966
TARGET-20-PARUBT-40	-2.635
TARGET-20-PANPKN-09	-2.826
TARGET-20-PANAEV-09	-9.966
TARGET-20-PANPLS-03	-1.685
TARGET-20-PANGJY-09	-9.966
TARGET-20-PARLVL-04	-9.966
TARGET-20-PASGWH-09	-4.293
TARGET-20-PARUNX-04	-9.966
TARGET-20-PARXNG-09	-4.608
TARGET-20-PANYNR-03	-3.171
TARGET-20-PASPKE-09	-1.994
TARGET-20-PASFEW-09	-2.826
TARGET-20-PASBBE-04	-5.012
TARGET-20-PARBRA-09	-3.816
TARGET-20-PASBHI-09	-9.966
TARGET-20-PANHYK-09	-9.966
TARGET-20-PASXNR-04	-9.966
TARGET-20-PANGCM-03	-9.966
TARGET-20-PASHYZ-09	-5.012
TARGET-20-PASCGR-03	-5.012
TARGET-20-PALGKX-09	-3.308
TARGET-20-PALGKX-04	-9.966
TARGET-20-PANCSC-09	-3.458
TARGET-20-PANLKB-09	-9.966
TARGET-20-PASWAJ-09	-9.966
TARGET-20-PAKERZ-04	-2.932
TARGET-20-PANTNA-09	-9.966
TARGET-20-PARYVW-04	-3.047
TARGET-20-PARGVC-03	-9.966
TARGET-20-PAMYAS-04	-4.293
TARGET-20-PASWPT-09	-9.966
TARGET-20-PASGWH-04	-2.826
TARGET-20-PASCRZ-04	-9.966
TARGET-20-PAMYAS-09	-9.966
TARGET-20-PABLDZ-04	-9.966
TARGET-20-PASTTW-09	-2.548
TARGET-20-PARAJX-09	-9.966
TARGET-20-PARSAN-03	-3.816
TARGET-20-PARUBT-09	-9.966
TARGET-20-PAPVDV-03	-2.114
TARGET-20-PARZWH-09	-9.966
TARGET-20-PARJCR-09	-9.966
TARGET-20-PAKIWK-04	-4.035
TARGET-20-PARIMT-03	-9.966
TARGET-20-PAKIWK-09	-5.012
TARGET-20-PANNHB-09	-9.966
TARGET-20-PARYVW-09	-2.466
TARGET-20-PANKNB-09	-9.966
TARGET-20-PARYFN-03	-9.966
TARGET-20-PANGTF-09	-2.466
TARGET-20-PAEFGR-09	-9.966
TARGET-20-PASZLJ-09	-9.966
TARGET-20-PASHBI-09	-9.966
TARGET-20-PASPGA-09	-3.816
TARGET-20-PARXMP-09	-9.966
TARGET-20-PADYIR-09	-6.506
TARGET-20-PASCFW-09	-3.308
TARGET-20-PARCZL-04	-9.966
TARGET-20-PANLJN-09	-9.966
TARGET-20-PASJTM-09	-3.816
TARGET-20-PARANT-09	-3.816
TARGET-20-PASGMZ-09	-3.171
TARGET-20-PANWHP-09	-9.966
TARGET-20-PADYIR-04	-6.506
TARGET-20-PAPWIU-09	-9.966
TARGET-20-PAKERZ-09	-5.012
TARGET-20-PASFLM-09	-3.458
TARGET-20-PAKSMZ-03	-9.966
TARGET-20-PAEDKB-04	-9.966
TARGET-20-PARIZR-03	-9.966
TARGET-20-PARDDY-09	-9.966
TARGET-20-PAPBEJ-09	-9.966
TARGET-20-PASCCS-09	-3.171
TARGET-20-PARDDY-04	-9.966
TARGET-20-PASWAJ-04	-1.781
TARGET-20-PASIEJ-09	-9.966
TARGET-20-PADZCG-04	-9.966
TARGET-20-PASWPD-09	-9.966
TARGET-20-PASHYZ-04	-9.966
TCGA-AB-2911-03	0.1903
TCGA-AB-3005-03	-1.318
TCGA-AB-2948-03	-2.466
TCGA-AB-2934-03	-0.5543
TCGA-AB-2952-03	-1.026
TCGA-AB-2865-03	-2.178
TCGA-AB-3008-03	-9.966
TCGA-AB-2979-03	0.07180
TCGA-AB-2896-03	-2.114
TCGA-AB-2870-03	-0.5125
TCGA-AB-2912-03	-0.5543
TCGA-AB-2882-03	-9.966
TCGA-AB-3009-03	-1.639
TCGA-AB-2820-03	-0.7108
TCGA-AB-2857-03	-4.035
TCGA-AB-2970-03	-9.966
TCGA-AB-2894-03	-2.053
TCGA-AB-2954-03	0.3907
TCGA-AB-2817-03	-0.8599
TCGA-AB-2890-03	-2.315
TCGA-AB-2916-03	0.1519
TCGA-AB-2956-03	0.6969
TCGA-AB-2813-03	-0.6643
TCGA-AB-2821-03	-0.8599
TCGA-AB-2868-03	-2.178
TCGA-AB-2949-03	-2.178
TCGA-AB-2861-03	0.2881
TCGA-AB-2846-03	-0.4131
TCGA-AB-2929-03	-1.355
TCGA-AB-2847-03	-9.966
TCGA-AB-2815-03	-1.685
TCGA-AB-2900-03	-1.685
TCGA-AB-2930-03	-0.02770
TCGA-AB-2927-03	-0.3383
TCGA-AB-2921-03	-9.966
TCGA-AB-2876-03	-1.510
TCGA-AB-2828-03	-1.283
TCGA-AB-2972-03	-1.510
TCGA-AB-2805-03	-1.781
TCGA-AB-2942-03	-4.035
TCGA-AB-2983-03	-0.3752
TCGA-AB-2901-03	-9.966
TCGA-AB-2910-03	-9.966
TCGA-AB-2898-03	-4.035
TCGA-AB-2936-03	-9.966
TCGA-AB-2918-03	-0.5332
TCGA-AB-2904-03	-0.8863
TCGA-AB-2830-03	0.2642
TCGA-AB-2933-03	-0.9132
TCGA-AB-2899-03	-0.1828
TCGA-AB-2966-03	-0.8084
TCGA-AB-2832-03	-0.3752
TCGA-AB-2955-03	0.01580
TCGA-AB-2924-03	-0.7834
TCGA-AB-3002-03	-1.639
TCGA-AB-2889-03	-0.4521
TCGA-AB-2844-03	-9.966
TCGA-AB-2971-03	-2.932
TCGA-AB-2914-03	-2.053
TCGA-AB-2843-03	-1.552
TCGA-AB-2943-03	0.4447
TCGA-AB-2984-03	-9.966
TCGA-AB-2845-03	-3.171
TCGA-AB-2969-03	-4.293
TCGA-AB-2825-03	-1.056
TCGA-AB-2835-03	-1.781
TCGA-AB-2935-03	-1.026
TCGA-AB-2988-03	-9.966
TCGA-AB-2855-03	-1.181
TCGA-AB-2915-03	-2.178
TCGA-AB-2881-03	-1.431
TCGA-AB-2880-03	-0.7346
TCGA-AB-2806-03	-1.248
TCGA-AB-2892-03	-0.6193
TCGA-AB-2837-03	-0.4921
TCGA-AB-2833-03	-9.966
TCGA-AB-2866-03	-0.5125
TCGA-AB-2887-03	-1.149
TCGA-AB-2884-03	-0.8863
TCGA-AB-2875-03	-0.8599
TCGA-AB-2851-03	-1.086
TCGA-AB-2840-03	-9.966
TCGA-AB-2946-03	0.3907
TCGA-AB-2981-03	-0.6873
TCGA-AB-2867-03	-2.178
TCGA-AB-2860-03	-0.8863
TCGA-AB-2920-03	-1.938
TCGA-AB-2826-03	-9.966
TCGA-AB-2891-03	0.2400
TCGA-AB-2963-03	-9.966
TCGA-AB-2998-03	-0.9971
TCGA-AB-2822-03	-1.470
TCGA-AB-3000-03	-0.9406
TCGA-AB-2838-03	-1.781
TCGA-AB-2944-03	-1.552
TCGA-AB-2854-03	-4.293
TCGA-AB-2872-03	-9.966
TCGA-AB-2853-03	-3.626
TCGA-AB-2848-03	-1.283
TCGA-AB-2950-03	-3.626
TCGA-AB-2938-03	-2.932
TCGA-AB-2842-03	-9.966
TCGA-AB-2977-03	-9.966
TCGA-AB-2824-03	-2.932
TCGA-AB-2810-03	-9.966
TCGA-AB-3011-03	-9.966
TCGA-AB-2883-03	-4.035
TCGA-AB-2996-03	-1.685
TCGA-AB-2973-03	-9.966
TCGA-AB-2874-03	-9.966
TCGA-AB-2895-03	-9.966
TCGA-AB-2834-03	-4.035
TCGA-AB-2873-03	-2.932
TCGA-AB-2937-03	-9.966
TCGA-AB-2856-03	-2.932
TCGA-AB-2819-03	-4.608
TCGA-AB-2836-03	-1.056
TCGA-AB-2808-03	-4.293
TCGA-AB-2940-03	-1.355
TCGA-AB-2965-03	-1.831
TCGA-AB-2859-03	-2.178
TCGA-AB-2893-03	-5.574
TCGA-AB-2925-03	-2.245
TCGA-AB-2863-03	-3.626
TCGA-AB-2823-03	-9.966
TCGA-AB-2932-03	-1.248
TCGA-AB-2931-03	-3.047
TCGA-AB-2812-03	-9.966
TCGA-AB-2811-03	-3.047
TCGA-AB-2987-03	-9.966
TCGA-AB-2908-03	-4.035
TCGA-AB-2967-03	-9.966
TCGA-AB-2917-03	-9.966
TCGA-AB-2985-03	-9.966
TCGA-AB-2849-03	-9.966
TCGA-AB-2814-03	-4.293
TCGA-AB-2816-03	-9.966
TCGA-AB-2964-03	-9.966
TCGA-AB-2818-03	-9.966
TCGA-AB-2839-03	-9.966
TCGA-AB-2939-03	-0.3566
TCGA-AB-2959-03	-9.966
TCGA-AB-2978-03	-9.966
TCGA-AB-2976-03	-9.966
TCGA-AB-2928-03	-3.816
TCGA-AB-2885-03	-1.831
TCGA-AB-2858-03	-9.966
TCGA-AB-2886-03	-2.635
TCGA-AB-2990-03	-9.966
TCGA-AB-2995-03	-1.884
TCGA-AB-2986-03	-9.966
TCGA-AB-2871-03	-2.727
TCGA-AB-2994-03	-9.966
TCGA-AB-2913-03	-2.315
TCGA-AB-3006-03	-2.826
TCGA-AB-2903-03	-9.966
TCGA-AB-2991-03	-2.826
TCGA-AB-2877-03	-3.458
TCGA-AB-2975-03	-9.966
TCGA-AB-2869-03	-3.308
TCGA-AB-2980-03	-9.966
TCGA-AB-2993-03	-9.966
TCGA-AB-3007-03	-9.966
TCGA-AB-2878-03	-9.966
TCGA-AB-2919-03	-4.608
TCGA-AB-2841-03	-9.966
TCGA-AB-2941-03	-9.966
TCGA-AB-2879-03	-4.293
TCGA-AB-2862-03	-9.966
TCGA-AB-3012-03	-9.966
TCGA-AB-2803-03	-9.966
TCGA-AB-2897-03	-9.966
TCGA-AB-2999-03	-9.966
TCGA-PA-A5YG-01	-3.626
TCGA-OR-A5LP-01	-9.966
TCGA-OR-A5KZ-01	-9.966
TCGA-OR-A5KU-01	-9.966
TCGA-OR-A5JR-01	-5.574
TCGA-OR-A5JV-01	-9.966
TCGA-OR-A5K5-01	-6.506
TCGA-P6-A5OF-01	-4.608
TCGA-OR-A5JG-01	-9.966
TCGA-OR-A5K4-01	-9.966
TCGA-OR-A5JM-01	-9.966
TCGA-OR-A5JY-01	-5.012
TCGA-OR-A5JO-01	-9.966
TCGA-OR-A5LS-01	-9.966
TCGA-OU-A5PI-01	-9.966
TCGA-OR-A5J1-01	-9.966
TCGA-OR-A5JI-01	-9.966
TCGA-OR-A5LB-01	-9.966
TCGA-OR-A5JQ-01	-9.966
TCGA-OR-A5JD-01	-9.966
TCGA-OR-A5J2-01	-9.966
TCGA-OR-A5JP-01	-9.966
TCGA-OR-A5KV-01	-9.966
TCGA-OR-A5KO-01	-9.966
TCGA-OR-A5J8-01	-9.966
TCGA-OR-A5L5-01	-9.966
TCGA-OR-A5LN-01	-9.966
TCGA-OR-A5JK-01	-9.966
TCGA-OR-A5L9-01	-9.966
TCGA-OR-A5KY-01	-9.966
TCGA-PK-A5H9-01	-9.966
TCGA-OR-A5LK-01	-5.574
TCGA-OR-A5J6-01	-9.966
TCGA-OR-A5KT-01	-9.966
TCGA-OR-A5JC-01	-9.966
TCGA-OR-A5JL-01	-9.966
TCGA-OR-A5JF-01	-9.966
TCGA-OR-A5JT-01	-9.966
TCGA-OR-A5LG-01	-9.966
TCGA-OR-A5LA-01	-9.966
TCGA-OR-A5LL-01	-9.966
TCGA-P6-A5OG-01	-9.966
TCGA-OR-A5J5-01	-9.966
TCGA-OR-A5LM-01	-9.966
TCGA-OR-A5L6-01	-9.966
TCGA-OR-A5JW-01	-9.966
TCGA-OR-A5JE-01	-9.966
TCGA-OR-A5KX-01	-9.966
TCGA-OR-A5LH-01	-9.966
TCGA-OR-A5K1-01	-5.574
TCGA-OR-A5LT-01	-9.966
TCGA-OR-A5JZ-01	-2.053
TCGA-OR-A5L4-01	-9.966
TCGA-OR-A5K0-01	-9.966
TCGA-OR-A5KW-01	-9.966
TCGA-PK-A5H8-01	-9.966
TCGA-OR-A5JA-01	-9.966
TCGA-OR-A5JX-01	-9.966
TCGA-OR-A5K6-01	-9.966
TCGA-PK-A5HA-01	-9.966
TCGA-OR-A5J9-01	-9.966
TCGA-OR-A5JJ-01	-9.966
TCGA-OR-A5J7-01	-9.966
TCGA-OR-A5LO-01	-9.966
TCGA-OR-A5LJ-01	-9.966
TCGA-OR-A5L8-01	-9.966
TCGA-OR-A5LC-01	-9.966
TCGA-OR-A5K8-01	-9.966
TCGA-OR-A5K3-01	-5.574
TCGA-OR-A5J3-01	-9.966
TCGA-OR-A5JS-01	-9.966
TCGA-PK-A5HB-01	-4.293
TCGA-OR-A5LE-01	-9.966
TCGA-OR-A5K9-01	-9.966
TCGA-OR-A5JB-01	-9.966
TCGA-OR-A5LD-01	-9.966
TCGA-OR-A5L3-01	-9.966
TCGA-GV-A3QI-01	-3.047
TCGA-DK-A3IV-01	-2.635
TCGA-BL-A3JM-01	-4.035
TCGA-CU-A0YR-11	-9.966
TCGA-C4-A0EZ-01	-9.966
TCGA-G2-AA3D-01	-9.966
TCGA-XF-A8HB-01	-9.966
TCGA-XF-A8HC-01	-9.966
TCGA-DK-AA6P-01	-9.966
TCGA-GV-A3JX-01	-3.047
TCGA-DK-A3X2-01	-9.966
TCGA-BT-A20N-11	-3.171
TCGA-K4-A3WU-01	-6.506
TCGA-BT-A20Q-11	-4.608
TCGA-XF-AAMR-01	-5.574
TCGA-CU-A3QU-01	-9.966
TCGA-FD-A3SL-01	-9.966
TCGA-4Z-AA7Q-01	-9.966
TCGA-C4-A0F6-01	-5.012
TCGA-GC-A3WC-01	-2.635
TCGA-UY-A78K-01	-9.966
TCGA-XF-AAMQ-01	-4.608
TCGA-BL-A13J-11	-9.966
TCGA-CU-A0YN-01	-1.884
TCGA-XF-AAN7-01	-4.608
TCGA-FD-A6TE-01	-6.506
TCGA-FD-A6TB-01	-5.574
TCGA-CU-A0YN-11	-9.966
TCGA-DK-AA76-01	-9.966
TCGA-E7-A6ME-01	-9.966
TCGA-GV-A3QH-01	-9.966
TCGA-LC-A66R-01	-0.7108
TCGA-CU-A0YO-01	-9.966
TCGA-HQ-A5ND-01	-9.966
TCGA-K4-A3WS-01	-5.012
TCGA-BL-A0C8-01	-3.750
TCGA-H4-A2HQ-01	-9.966
TCGA-GC-A3OO-01	-9.966
TCGA-GC-A6I3-11	-9.966
TCGA-BT-A20R-11	-9.966
TCGA-CF-A1HR-01	-9.966
TCGA-LT-A5Z6-01	-9.966
TCGA-K4-A6FZ-01	-3.171
TCGA-BT-A3PJ-01	-3.308
TCGA-BT-A20U-01	-9.966
TCGA-K4-A5RI-01	-5.012
TCGA-XF-AAME-01	-4.293
TCGA-BT-A2LA-01	-9.966
TCGA-BT-A20W-11	-5.012
TCGA-ZF-AA5P-01	-4.035
TCGA-DK-A3IU-01	-9.966
TCGA-DK-A1AE-01	-9.966
TCGA-GD-A3OQ-11	-9.966
TCGA-SY-A9G0-01	-9.966
TCGA-E7-A541-01	-4.035
TCGA-DK-AA6W-01	-5.012
TCGA-K4-A83P-01	-5.012
TCGA-BT-A20V-01	-2.114
TCGA-K4-A4AB-01	-9.966
TCGA-XF-AAMG-01	-9.966
TCGA-DK-A1A3-01	-9.966
TCGA-GU-A42P-01	-5.574
TCGA-DK-A1AF-01	-4.035
TCGA-XF-AAN3-01	-9.966
TCGA-DK-A3WY-01	-1.639
