sample	ENST00000456174.6
TCGA-P5-A72U-01	-9.966
TCGA-R8-A6YH-01	-9.966
TCGA-DU-6402-01	-0.7108
TCGA-DB-A64S-01	-9.966
TCGA-TQ-A7RM-01	-4.035
TCGA-CS-5394-01	-9.966
TCGA-FG-A6J3-01	-9.966
TCGA-WY-A85D-01	-9.966
TCGA-TQ-A7RF-01	-9.966
TCGA-E1-A7YM-01	-9.966
TCGA-QH-A6CW-01	-9.966
TCGA-DH-A7UT-01	-9.966
TCGA-P5-A72W-01	-9.966
TCGA-TM-A84T-01	-5.012
TCGA-QH-A65V-01	-9.966
TCGA-CS-4938-01	-9.966
TCGA-DB-A4XD-01	-9.966
TCGA-P5-A5F2-01	-9.966
TCGA-S9-A7QX-01	-9.966
TCGA-HT-7606-01	-9.966
TCGA-DH-5141-01	-9.966
TCGA-WY-A85C-01	-9.966
TCGA-FG-8185-01	-9.966
TCGA-HT-A4DS-01	-9.966
TCGA-FG-A60L-01	-9.966
TCGA-FG-A6J1-01	-6.506
TCGA-FG-A60J-01	-9.966
TCGA-HT-A614-01	-9.966
TCGA-VM-A8CF-01	-9.966
TCGA-S9-A7J0-01	-9.966
TCGA-P5-A5EV-01	-9.966
TCGA-VW-A8FI-01	-5.012
TCGA-DU-A5TS-01	-9.966
TCGA-FG-8188-01	-9.966
TCGA-DH-5144-01	-9.966
TCGA-QH-A6X8-01	-9.966
TCGA-FG-A6IZ-01	-9.966
TCGA-DU-7301-01	-9.966
TCGA-DU-6401-01	-9.966
TCGA-DU-A5TW-01	-5.574
TCGA-IK-7675-01	-9.966
TCGA-FG-6692-01	-4.293
TCGA-QH-A65R-01	-9.966
TCGA-E1-A7YK-01	-9.966
TCGA-P5-A5F4-01	-9.966
TCGA-RY-A83Z-01	-9.966
TCGA-E1-A7YO-01	-9.966
TCGA-HT-A5R9-01	-9.966
TCGA-HW-A5KJ-01	-9.966
TCGA-E1-5304-01	-9.966
TCGA-RY-A83Y-01	-9.966
TCGA-HT-A74K-01	-9.966
TCGA-DU-7304-02	-9.966
TCGA-S9-A7QW-01	-9.966
TCGA-TM-A7CF-02	-9.966
TCGA-A1-A0SN-01	-9.966
TCGA-A7-A13G-01	2.918
TCGA-AR-A2LE-01	-9.966
TCGA-A8-A09I-01	-3.626
TCGA-E2-A15J-01	-9.966
TCGA-EW-A1P0-01	-3.047
TCGA-BH-A18L-01	-9.966
TCGA-A7-A26H-01	-2.114
TCGA-AR-A2LN-01	-9.966
TCGA-BH-A0BJ-01	-9.966
TCGA-E2-A155-01	-9.966
TCGA-AO-A0JA-01	-9.966
TCGA-E9-A24A-01	-9.966
TCGA-E9-A1RF-01	-3.458
TCGA-C8-A1HO-01	-9.966
TCGA-D8-A13Y-01	-9.966
TCGA-D8-A1JI-01	-9.966
TCGA-A7-A26E-01	-9.966
TCGA-A8-A0AD-01	-9.966
TCGA-A8-A08P-01	-9.966
TCGA-E2-A1IE-01	-9.966
TCGA-C8-A26V-01	-1.595
TCGA-AC-A2QH-01	-2.617
TCGA-AR-A24H-01	-4.035
TCGA-3C-AALI-01	-9.966
TCGA-B6-A2IU-01	-9.966
TCGA-A2-A0EV-01	-5.012
TCGA-A8-A09Z-01	-1.355
TCGA-EW-A1J2-01	-2.932
TCGA-BH-A0DD-11	-1.639
TCGA-BH-A0B5-01	-1.431
TCGA-D8-A1X6-01	-5.012
TCGA-E9-A1NF-11	-2.114
TCGA-A2-A1FW-01	-1.117
TCGA-BH-A1FJ-01	-2.932
TCGA-A2-A0CO-01	-9.966
TCGA-BH-A0E1-01	-9.966
TCGA-A2-A4S2-01	-9.966
TCGA-A8-A09V-01	-9.966
TCGA-E9-A1R0-01	-9.966
TCGA-BH-A18I-01	-9.966
TCGA-A2-A0ET-01	-9.966
TCGA-LD-A7W6-01	-9.966
TCGA-A7-A3J0-01	-9.966
TCGA-AC-A8OR-01	-9.966
TCGA-D8-A27T-01	-9.966
TCGA-AQ-A1H2-01	-9.966
TCGA-BH-A1EU-01	-9.966
TCGA-E2-A1IG-01	-9.966
TCGA-AN-A0AK-01	-9.966
TCGA-B6-A0IB-01	-9.966
TCGA-E2-A15A-01	-3.626
TCGA-AC-A2B8-01	-2.635
TCGA-AC-A6IW-01	-4.035
TCGA-E2-A15A-06	-9.966
TCGA-BH-A1EV-01	-0.4521
TCGA-A2-A1FV-01	-9.966
TCGA-BH-A0HO-01	-9.966
TCGA-A2-A0EM-01	-9.966
TCGA-B6-A0IC-01	-9.966
TCGA-C8-A273-01	-5.012
TCGA-BH-A0BZ-11	-1.149
TCGA-E9-A1R4-01	-3.171
TCGA-D8-A1Y0-01	-2.548
TCGA-BH-A0EA-01	-2.053
TCGA-AO-A0JJ-01	-9.966
TCGA-D8-A1XU-01	-4.293
TCGA-A8-A0A1-01	-0.8339
TCGA-D8-A140-01	-9.966
TCGA-E2-A3DX-01	-1.552
TCGA-A8-A06N-01	-9.966
TCGA-A8-A08S-01	-4.293
TCGA-AR-A24M-01	-3.171
TCGA-AN-A0FZ-01	-9.966
TCGA-AC-A23G-01	-9.966
TCGA-B6-A0IM-01	-6.506
TCGA-OL-A66K-01	-9.966
TCGA-AR-A0TS-01	-9.966
TCGA-E2-A15K-01	-9.966
TCGA-AQ-A7U7-01	-9.966
TCGA-A8-A084-01	-9.966
TCGA-S3-AA17-01	-2.932
TCGA-BH-A0C7-01	-2.826
TCGA-AR-A2LR-01	-9.966
TCGA-AR-A1AL-01	-9.966
TCGA-AN-A049-01	-3.816
TCGA-AO-A12E-01	-9.966
TCGA-AN-A0XP-01	-3.626
TCGA-E9-A1NA-11	-9.966
TCGA-A8-A07Z-01	-3.626
TCGA-EW-A3E8-01	-5.574
TCGA-A2-A0YK-01	-3.816
TCGA-A2-A0YC-01	-3.047
TCGA-E2-A158-11	-5.574
TCGA-A2-A1G0-01	-9.966
TCGA-A8-A09W-01	-9.966
TCGA-E9-A1RD-11	-9.966
TCGA-AR-A24R-01	-3.816
TCGA-E9-A1RC-11	-9.966
TCGA-A2-A0YD-01	-1.685
TCGA-B6-A0WV-01	-9.966
TCGA-A8-A09K-01	-1.639
TCGA-AC-A2FB-01	-3.171
TCGA-E9-A1RB-11	-5.012
TCGA-A8-A09R-01	-2.548
TCGA-BH-A18L-11	-3.816
TCGA-BH-A0DH-01	-9.966
TCGA-A2-A25F-01	-9.966
TCGA-AO-A0J3-01	-9.966
TCGA-A1-A0SP-01	-1.938
TCGA-AR-A1AK-01	-1.318
TCGA-A2-A1FX-01	-9.966
TCGA-A7-A13F-11	-9.966
TCGA-AN-A0XS-01	-3.816
TCGA-BH-A0H3-01	-9.966
TCGA-BH-A1ET-11	-2.932
TCGA-BH-A0BV-01	-9.966
TCGA-AC-A8OP-01	-9.966
TCGA-BH-A0BA-11	-2.315
TCGA-E9-A1RF-11	-5.012
TCGA-BH-A0DD-01	-9.966
TCGA-EW-A1OX-01	-2.635
TCGA-GI-A2C9-11	-3.458
TCGA-AR-A24Q-01	-5.012
TCGA-B6-A0I8-01	-5.012
TCGA-A2-A0YL-01	-4.035
TCGA-E2-A156-01	-4.035
TCGA-AR-A1AN-01	-9.966
TCGA-C8-A8HR-01	-9.966
TCGA-AQ-A04H-01	-6.506
TCGA-PE-A5DE-01	-9.966
TCGA-BH-A8G0-01	-4.293
TCGA-A8-A07L-01	-3.308
TCGA-E2-A1L7-01	-9.966
TCGA-BH-A0BC-01	-4.293
TCGA-A7-A13E-11	-3.171
TCGA-A7-A0D9-11	-1.214
TCGA-BH-A204-01	-2.388
TCGA-E9-A2JT-01	-9.966
TCGA-AR-A0TT-01	-9.966
TCGA-BH-A18N-11	-9.966
TCGA-AN-A0FS-01	-5.574
TCGA-EW-A1J5-01	-3.458
TCGA-E9-A1N9-11	-2.826
TCGA-AO-A0JF-01	-3.171
TCGA-AC-A6IX-06	-4.035
TCGA-D8-A27I-01	-3.458
TCGA-E9-A1RC-01	-2.178
TCGA-AO-A0J5-01	-2.826
TCGA-BH-A0C3-01	-3.458
TCGA-GM-A2DI-01	-1.149
TCGA-E2-A15D-01	-5.012
TCGA-E9-A1R7-11	-9.966
TCGA-OL-A5D8-01	-9.966
TCGA-BH-A1FU-11	-9.966
TCGA-3C-AAAU-01	-4.608
TCGA-BH-A18P-11	-9.966
TCGA-E2-A15M-11	-3.458
TCGA-E2-A1IG-11	-4.293
TCGA-BH-A0BW-11	-3.458
TCGA-D8-A1XM-01	-2.245
TCGA-E2-A14S-01	-9.966
TCGA-A8-A09M-01	-9.966
TCGA-AC-A2FB-11	-9.966
TCGA-AC-A5XU-01	-9.966
TCGA-C8-A1HG-01	-9.966
TCGA-BH-A1F2-11	-9.966
TCGA-BH-A1EN-11	-9.966
TCGA-EW-A1P7-01	-3.458
TCGA-A7-A3J1-01	-1.994
TCGA-D8-A1XY-01	-3.308
TCGA-GM-A3NY-01	-6.506
TCGA-A7-A0DB-11	-9.966
TCGA-E2-A107-01	-9.966
TCGA-A2-A0CL-01	-2.932
TCGA-E9-A1RI-11	-9.966
TCGA-BH-A0B3-11	-2.388
TCGA-BH-A1F8-11	-4.608
TCGA-BH-A1FR-11	-9.966
TCGA-E2-A10A-01	-5.012
TCGA-E9-A1NH-01	-3.171
TCGA-BH-A0HI-01	-5.012
TCGA-E9-A1NG-11	-9.966
TCGA-BH-A1EV-11	-5.574
TCGA-E2-A106-01	-9.966
TCGA-A8-A095-01	-9.966
TCGA-E2-A1L6-01	-9.966
TCGA-BH-A1FC-11	-4.608
TCGA-BH-A0BC-11	-9.966
TCGA-A2-A259-01	-2.826
TCGA-AR-A24L-01	-3.626
TCGA-A7-A3IZ-01	-9.966
TCGA-D8-A143-01	-1.117
TCGA-A7-A26J-01	-3.750
TCGA-BH-A1FE-01	-1.831
TCGA-BH-A1F6-11	-3.816
TCGA-D8-A27V-01	-2.826
TCGA-BH-A0AV-01	-1.117
TCGA-E2-A10B-01	-9.966
TCGA-AR-A1AX-01	-1.056
TCGA-BH-A204-11	-9.966
TCGA-A8-A06U-01	-2.826
TCGA-AN-A0XL-01	-4.035
TCGA-A2-A3XY-01	-5.012
TCGA-S3-A6ZG-01	-5.012
TCGA-A8-A091-01	-9.966
TCGA-BH-A0WA-01	-1.732
TCGA-E9-A22D-01	-9.966
TCGA-D8-A1XR-01	-5.012
TCGA-E2-A1LS-11	-9.966
TCGA-BH-A0B8-11	-9.966
TCGA-AR-A24O-01	-4.608
TCGA-EW-A1P1-01	-3.626
TCGA-BH-A0HF-01	-3.458
TCGA-AC-A2FF-01	-4.035
TCGA-AC-A2FK-01	-2.466
TCGA-BH-A0B7-01	-5.574
TCGA-B6-A3ZX-01	-9.966
TCGA-AR-A1AP-01	-4.293
TCGA-AR-A1AJ-01	-0.2159
TCGA-BH-A0BQ-11	-3.816
TCGA-A8-A09B-01	-9.966
TCGA-BH-A0H7-01	-9.966
TCGA-A7-A5ZV-01	-9.966
TCGA-C8-A1HE-01	-4.293
TCGA-A7-A4SA-01	-4.608
TCGA-BH-A0BP-01	-2.727
TCGA-E9-A1NE-01	-9.966
TCGA-AR-A24W-01	-9.966
TCGA-A2-A0T7-01	-1.431
TCGA-AR-A5QN-01	-9.966
TCGA-A7-A0DC-11	-9.966
TCGA-BH-A18Q-11	-9.966
TCGA-BH-A0AY-11	-4.035
TCGA-A2-A0YI-01	-9.966
TCGA-D8-A27H-01	-0.2671
TCGA-A2-A3KC-01	-9.966
TCGA-C8-A132-01	-3.816
TCGA-D8-A1XK-01	-3.458
TCGA-AC-A3OD-01	-0.4325
TCGA-AC-A4ZE-01	-3.171
TCGA-B6-A40C-01	-4.293
TCGA-E2-A15K-06	-9.966
TCGA-BH-A18M-11	-9.966
TCGA-AR-A252-01	-5.574
TCGA-E9-A1R3-01	-3.816
TCGA-AC-A6IV-01	-9.966
TCGA-EW-A1J1-01	-5.012
TCGA-AN-A0XV-01	-9.966
TCGA-BH-A18F-01	-9.966
TCGA-E2-A1IO-01	-3.458
TCGA-B6-A0RO-01	-9.966
TCGA-GM-A2DC-01	-9.966
TCGA-BH-A1FH-01	-9.966
TCGA-D8-A27G-01	-9.966
TCGA-E9-A1RH-11	-9.966
TCGA-GM-A2DH-01	-2.826
TCGA-E2-A153-11	-9.966
TCGA-XX-A899-01	-9.966
TCGA-AR-A255-01	-2.932
TCGA-B6-A400-01	-4.608
TCGA-A8-A07R-01	-1.639
TCGA-BH-A18R-11	-4.293
TCGA-AC-A7VC-01	-9.966
TCGA-BH-A1EU-11	-2.466
TCGA-AR-A1AW-01	-3.047
TCGA-EW-A1PE-01	-1.318
TCGA-BH-A0BJ-11	-1.595
TCGA-A1-A0SI-01	-1.685
TCGA-B6-A0IN-01	-9.966
TCGA-A2-A0SX-01	0.9789
TCGA-A8-A08T-01	-5.574
TCGA-E9-A1N6-11	-4.608
TCGA-BH-A0DG-01	-4.293
TCGA-AC-A3HN-01	-2.635
TCGA-A8-A09D-01	-3.458
TCGA-E2-A1L8-01	-9.966
TCGA-AO-A12C-01	-2.388
TCGA-C8-A3M8-01	-9.966
TCGA-BH-A0DS-01	-5.012
TCGA-A8-A0A6-01	-9.966
TCGA-A8-A0A4-01	-9.966
TCGA-A7-A426-01	-9.966
TCGA-BH-A1F2-01	-9.966
TCGA-BH-A0B1-01	-2.932
TCGA-B6-A1KI-01	-9.966
TCGA-E2-A14V-01	-4.293
TCGA-BH-A1FH-11	-4.035
TCGA-A2-A0CK-01	-9.966
TCGA-BH-A203-11	-9.966
TCGA-A8-A07E-01	-2.245
TCGA-BH-A0C0-11	-3.626
TCGA-BH-A0H5-11	-9.966
TCGA-D8-A1JU-01	-9.966
TCGA-BH-A0DO-11	-3.816
TCGA-BH-A0B2-01	-4.035
TCGA-AR-A24U-01	-1.884
TCGA-BH-A0HA-11	-4.293
TCGA-BH-A0DP-01	-9.966
TCGA-AR-A251-01	-0.6193
TCGA-OL-A5RY-01	-9.966
TCGA-A2-A0SY-01	-9.966
TCGA-B6-A0IK-01	-9.966
TCGA-E9-A229-01	-3.816
TCGA-EW-A6SC-01	-3.047
TCGA-B6-A0I9-01	-9.966
TCGA-E2-A15P-01	-4.608
TCGA-S3-AA10-01	0.9789
TCGA-AC-A2BK-01	0.4340
TCGA-C8-A12M-01	-9.966
TCGA-BH-A1FM-01	-9.966
TCGA-D8-A4Z1-01	-9.966
TCGA-EW-A1IW-01	-5.574
TCGA-BH-A0DK-01	-3.047
TCGA-D8-A147-01	3.257
TCGA-AC-A6NO-01	-5.012
TCGA-EW-A1IX-01	-3.171
TCGA-D8-A1JP-01	-5.574
TCGA-A2-A25A-01	-9.966
TCGA-BH-A0E9-01	-9.966
TCGA-A7-A13G-11	-9.966
TCGA-A2-A0T4-01	-9.966
TCGA-E2-A15M-01	-5.574
TCGA-AN-A0AT-01	-0.6643
TCGA-D8-A1JH-01	-4.293
TCGA-A8-A08A-01	-9.966
TCGA-D8-A1XO-01	-5.012
TCGA-LL-A440-01	-9.966
TCGA-BH-A0DE-01	-9.966
TCGA-AC-A2FF-11	-3.458
TCGA-A2-A0EW-01	-4.608
TCGA-AQ-A1H3-01	-9.966
TCGA-BH-A0DP-11	-3.458
TCGA-E9-A22H-01	-9.966
TCGA-A2-A0T6-01	-2.466
TCGA-D8-A27M-01	3.361
TCGA-AN-A0XR-01	-9.966
TCGA-AC-A6IX-01	-9.966
TCGA-A7-A3RF-01	-9.966
TCGA-C8-A12Z-01	-9.966
TCGA-A2-A0YM-01	2.588
TCGA-BH-A1EO-11	-9.966
TCGA-A1-A0SE-01	-9.966
TCGA-BH-A1FE-11	-5.574
TCGA-E9-A3HO-01	-9.966
TCGA-E2-A15I-11	-9.966
TCGA-B6-A0WS-01	-3.816
TCGA-B6-A0RT-01	-4.608
TCGA-A2-A25B-01	-4.035
TCGA-D8-A27F-01	-0.4719
TCGA-BH-A0B5-11	-5.574
TCGA-BH-A209-11	-3.458
TCGA-BH-A0DL-11	-9.966
TCGA-BH-A0DG-11	-2.315
TCGA-BH-A1FB-01	-4.608
TCGA-E2-A10F-01	-2.548
TCGA-AO-A03R-01	-9.966
TCGA-D8-A1X8-01	-5.012
TCGA-OL-A5RV-01	-9.966
TCGA-GM-A3XN-01	-9.966
TCGA-EW-A1IZ-01	-9.966
TCGA-AC-A2QI-01	-9.966
TCGA-C8-A26W-01	-9.966
TCGA-BH-A0DQ-11	-6.506
TCGA-AR-A0TX-01	-9.966
TCGA-EW-A1J3-01	-9.966
TCGA-AC-A3W7-01	-3.626
TCGA-E2-A1II-01	-9.966
TCGA-A2-A4S0-01	-9.966
TCGA-AR-A0TV-01	-9.966
TCGA-B6-A0I6-01	-1.994
TCGA-BH-A0DV-11	-4.608
TCGA-BH-A0AZ-01	-2.932
TCGA-AR-A1AU-01	-1.510
TCGA-A2-A0EP-01	-9.966
TCGA-E2-A14Z-01	-5.012
TCGA-A7-A2KD-01	-5.574
TCGA-AR-A2LO-01	-2.635
TCGA-D8-A1JB-01	-4.608
TCGA-GM-A2D9-01	-5.574
TCGA-EW-A1PC-01	-4.608
TCGA-AC-A8OS-01	-9.966
TCGA-A2-A4RY-01	-9.966
TCGA-B6-A0RG-01	-9.966
TCGA-A8-A096-01	-1.552
TCGA-E9-A243-01	-9.966
TCGA-BH-A1EW-11	-9.966
TCGA-BH-A1FD-11	-5.574
TCGA-A8-A07J-01	-2.466
TCGA-E2-A14Q-01	-9.966
TCGA-BH-A18S-11	-5.012
TCGA-OL-A5RU-01	-9.966
TCGA-BH-A0AU-11	-2.245
TCGA-BH-A28O-01	-9.966
TCGA-EW-A1P4-01	-1.938
TCGA-AR-A0TP-01	-3.626
TCGA-A2-A0EO-01	-9.966
TCGA-BH-A18U-11	-3.626
TCGA-OK-A5Q2-01	-9.966
TCGA-A8-A06O-01	-4.608
TCGA-E2-A1BC-01	-4.608
TCGA-EW-A1PF-01	-3.458
TCGA-AC-A5EH-01	-9.966
TCGA-S3-AA0Z-01	-9.966
TCGA-E9-A295-01	-9.966
TCGA-D8-A27N-01	-9.966
TCGA-BH-A1FJ-11	-9.966
TCGA-A7-A0CG-01	-5.012
TCGA-S3-A6ZF-01	-3.816
TCGA-AN-A0XO-01	-9.966
TCGA-LL-A73Y-01	-9.966
TCGA-A2-A0YH-01	-9.966
TCGA-EW-A3U0-01	-3.458
TCGA-C8-A27A-01	-5.012
TCGA-A2-A0ST-01	-1.552
TCGA-AC-A2FG-01	-3.816
TCGA-A2-A0EN-01	-3.816
TCGA-A8-A079-01	-9.966
TCGA-C8-A275-01	-2.932
TCGA-B6-A0IH-01	-4.608
TCGA-A2-A1FZ-01	-9.966
TCGA-A8-A07U-01	-1.283
TCGA-LD-A74U-01	-5.012
TCGA-BH-A8FZ-01	-9.966
TCGA-E9-A1N4-01	-0.5973
TCGA-AC-A2FE-01	-9.966
TCGA-A2-A0SW-01	-9.966
TCGA-D8-A73W-01	-2.388
TCGA-BH-A208-01	-4.608
TCGA-AR-A24T-01	-9.966
TCGA-EW-A1OV-01	-9.966
TCGA-D8-A146-01	-2.178
TCGA-E2-A1LH-11	-9.966
TCGA-E2-A1AZ-01	-9.966
TCGA-BH-A0BF-01	-3.308
TCGA-E2-A15T-01	-3.626
TCGA-EW-A1OW-01	-9.966
TCGA-A2-A0CU-01	-9.966
TCGA-A2-A04T-01	-5.012
TCGA-AN-A0XU-01	-2.466
TCGA-C8-A274-01	-4.293
TCGA-BH-A0B8-01	-9.966
TCGA-A7-A0DB-01	-5.176
TCGA-BH-A0EB-01	-3.816
TCGA-A8-A07P-01	-9.966
TCGA-MS-A51U-01	-9.966
TCGA-AR-A24P-01	-9.966
TCGA-E2-A15R-01	-2.826
TCGA-AC-A23H-11	-5.012
TCGA-E9-A227-01	-5.012
TCGA-AR-A1AT-01	-2.548
TCGA-A8-A09Q-01	-9.966
TCGA-BH-A1FB-11	-9.966
TCGA-BH-A1FC-01	-3.816
TCGA-AC-A3W5-01	-9.966
TCGA-A7-A0CD-01	-3.816
TCGA-E9-A1N5-01	-2.826
TCGA-BH-A0BA-01	-9.966
TCGA-C8-A12L-01	-0.8339
TCGA-A2-A0CV-01	-9.966
TCGA-E9-A1NA-01	-5.574
TCGA-AC-A23C-01	-2.932
TCGA-BH-A1F0-01	-2.315
TCGA-A2-A0D4-01	-9.966
TCGA-BH-A0B0-01	-9.966
TCGA-BH-A0DV-01	-5.574
TCGA-BH-A1FM-11	-3.816
TCGA-E9-A1N4-11	-3.047
TCGA-BH-A0BV-11	-4.608
TCGA-BH-A0HP-01	-5.012
TCGA-HN-A2OB-01	-9.966
TCGA-XX-A89A-01	-9.966
TCGA-S3-AA15-01	-9.966
TCGA-EW-A1PD-01	-9.966
TCGA-BH-A0BO-01	-4.608
TCGA-S3-AA11-01	-9.966
TCGA-BH-A1EW-01	-3.308
TCGA-BH-A0DT-11	-3.458
TCGA-D8-A1JE-01	-5.574
TCGA-AR-A0TR-01	-9.966
TCGA-D8-A13Z-01	-1.086
TCGA-D8-A1X9-01	-2.466
TCGA-AO-A0JM-01	-9.966
TCGA-BH-A18M-01	-4.608
TCGA-EW-A1P5-01	-3.171
TCGA-AC-A2FM-01	-9.966
TCGA-D8-A1JL-01	-0.04250
TCGA-A8-A0A9-01	-9.966
TCGA-C8-A12V-01	-3.171
TCGA-A7-A0CH-01	-2.548
TCGA-BH-A0DK-11	-9.966
TCGA-A8-A08I-01	-9.966
TCGA-B6-A0WW-01	-9.966
TCGA-A8-A08O-01	-9.966
TCGA-E9-A1NI-01	-9.966
TCGA-E9-A5UO-01	-9.966
TCGA-A7-A0DC-01	-2.053
TCGA-AO-A0JC-01	-9.966
TCGA-LD-A9QF-01	-9.966
TCGA-E2-A1B1-01	-3.458
TCGA-D8-A1XA-01	-3.047
TCGA-A2-A0EX-01	-3.047
TCGA-BH-A1FE-06	-5.574
TCGA-A1-A0SG-01	-3.171
TCGA-BH-A42V-01	-6.506
TCGA-BH-A1FU-01	-5.012
TCGA-C8-A3M7-01	-9.966
TCGA-BH-A6R9-01	-4.035
TCGA-AN-A0FJ-01	-9.966
TCGA-AO-A03V-01	-9.966
TCGA-A2-A0CX-01	-5.012
TCGA-A7-A26G-01	0.4340
TCGA-E2-A1BC-11	-9.966
TCGA-AR-A0U2-01	-9.966
TCGA-LL-A441-01	-9.966
TCGA-AN-A0FX-01	-2.932
TCGA-BH-A0AZ-11	-6.506
TCGA-GM-A2DN-01	-9.966
TCGA-BH-A0H5-01	-4.293
TCGA-BH-A0B6-01	-3.458
TCGA-E2-A15C-01	-3.816
TCGA-A1-A0SJ-01	-3.816
TCGA-C8-A12Q-01	-2.826
TCGA-A8-A08H-01	-4.608
TCGA-AR-A1AM-01	-5.012
TCGA-AR-A2LQ-01	-1.831
TCGA-AO-A0JG-01	-5.574
TCGA-AO-A12A-01	-4.035
TCGA-E2-A1LB-11	-9.966
TCGA-A8-A0A7-01	-9.966
TCGA-AO-A03M-01	-5.012
TCGA-E2-A1B5-01	-9.966
TCGA-GM-A4E0-01	-9.966
TCGA-AR-A2LH-01	-2.053
TCGA-BH-A0E0-01	-9.966
TCGA-BH-A1FR-01	-4.035
TCGA-B6-A0X7-01	-3.458
TCGA-B6-A0RV-01	-9.966
TCGA-B6-A0RN-01	-9.966
TCGA-BH-A0AU-01	-4.608
TCGA-BH-A18J-01	-3.816
TCGA-EW-A1OY-01	-9.966
TCGA-B6-A0RU-01	-9.966
TCGA-AN-A041-01	-2.826
TCGA-EW-A2FW-01	-9.966
TCGA-Z7-A8R6-01	-9.966
TCGA-AC-A7VB-01	-9.966
TCGA-AR-A24K-01	-3.626
TCGA-C8-A12U-01	-9.966
TCGA-LQ-A4E4-01	-9.966
TCGA-B6-A0X4-01	-9.966
TCGA-PE-A5DC-01	-9.966
TCGA-A7-A0CH-11	-9.966
TCGA-A1-A0SO-01	-9.966
TCGA-EW-A423-01	-9.966
TCGA-A2-A4S3-01	-9.966
TCGA-E9-A1QZ-01	-5.012
TCGA-A2-A0EQ-01	-9.966
TCGA-BH-A0B9-01	-2.466
TCGA-C8-A1HN-01	-9.966
TCGA-A2-A0CZ-01	-9.966
TCGA-B6-A0WY-01	-9.966
TCGA-EW-A2FV-01	-3.816
TCGA-BH-A18Q-01	-2.932
TCGA-BH-A5IZ-01	-2.245
TCGA-E9-A1R5-01	-3.308
TCGA-A8-A09G-01	-9.966
TCGA-BH-A6R8-01	-9.966
TCGA-D8-A142-01	-3.626
TCGA-B6-A1KC-01	-5.574
TCGA-E9-A1R2-01	-9.966
TCGA-BH-A0C3-11	-9.966
TCGA-A7-A425-01	-9.966
TCGA-C8-A12O-01	-9.966
TCGA-GM-A2DF-01	-4.035
TCGA-AN-A0AM-01	-9.966
TCGA-D8-A1JF-01	-3.816
TCGA-A8-A093-01	-4.293
TCGA-BH-A0DX-01	-9.966
TCGA-E2-A1IJ-01	-9.966
TCGA-D8-A27W-01	-2.826
TCGA-A2-A04Q-01	-9.966
TCGA-BH-A0BG-01	-4.293
TCGA-A2-A0CM-01	-1.149
TCGA-GM-A3NW-01	-9.966
TCGA-BH-A0DT-01	-3.816
TCGA-BH-A18H-01	-9.966
TCGA-BH-A0H9-01	-9.966
TCGA-PL-A8LY-01	-9.966
TCGA-A2-A4RW-01	-3.816
TCGA-E2-A159-01	-0.7108
TCGA-AR-A0TW-01	-9.966
TCGA-A8-A09A-01	-4.035
TCGA-AR-A24V-01	-2.826
TCGA-A2-A3XS-01	-9.966
TCGA-BH-A18V-01	-2.245
TCGA-A8-A08J-01	-9.966
TCGA-A1-A0SH-01	-5.574
TCGA-B6-A0WT-01	-9.966
TCGA-AR-A1AI-01	-9.966
TCGA-A7-A4SE-01	-2.635
TCGA-E9-A1N6-01	-3.171
TCGA-BH-A0HL-01	-9.966
TCGA-B6-A0X0-01	-9.966
TCGA-AC-A3QQ-01	-2.228
TCGA-A2-A04R-01	-4.293
TCGA-BH-A0H9-11	-9.966
TCGA-AN-A0FF-01	-9.966
TCGA-BH-A0B7-11	-9.966
TCGA-A2-A0CQ-01	-9.966
TCGA-GM-A2DO-01	-9.966
TCGA-E9-A1R7-01	-4.608
TCGA-B6-A0IA-01	-9.966
TCGA-BH-A18V-06	-2.466
TCGA-A2-A25E-01	-9.966
TCGA-BH-A18R-01	-9.966
TCGA-AC-A2FO-01	-9.966
TCGA-AC-A3W6-01	-9.966
TCGA-A8-A07O-01	-4.293
TCGA-BH-A0HK-01	-3.308
TCGA-E2-A2P6-01	-9.966
TCGA-D8-A1Y1-01	-9.966
TCGA-BH-A0HA-01	-5.574
TCGA-D8-A27P-01	-9.966
TCGA-BH-A201-01	-9.966
TCGA-D8-A27K-01	-3.626
TCGA-HN-A2NL-01	-6.506
TCGA-E2-A15S-01	-9.966
TCGA-AR-A0TQ-01	-5.574
TCGA-AR-A24Z-01	-5.012
TCGA-D8-A1J9-01	-3.308
TCGA-BH-A1FL-01	-9.966
TCGA-AC-A2BM-01	-5.574
TCGA-AO-A0J9-01	-9.966
TCGA-E2-A1IU-01	-4.035
TCGA-A7-A0CE-11	-9.966
TCGA-3C-AALJ-01	-9.966
TCGA-E2-A15H-01	-9.966
TCGA-BH-A0W3-01	-5.012
TCGA-AO-A0J8-01	-2.466
TCGA-E9-A1RD-01	-9.966
TCGA-D8-A73U-01	-3.816
TCGA-D8-A145-01	-1.781
TCGA-E9-A1NF-01	-2.178
TCGA-BH-A18K-11	-9.966
TCGA-OL-A66N-01	-9.966
TCGA-A2-A0ES-01	-4.035
TCGA-A7-A13F-01	-9.966
TCGA-BH-A0BM-11	-3.458
TCGA-AR-A0TZ-01	-9.966
TCGA-JL-A3YW-01	-5.012
TCGA-BH-A0HK-11	-4.608
TCGA-AO-A0JD-01	-5.574
TCGA-BH-A0DO-01	-9.966
TCGA-BH-A0GY-01	-3.626
