sample	ENST00000417496.6
TCGA-BH-A0H7-01	-2.635
TCGA-A7-A5ZV-01	-2.635
TCGA-C8-A1HE-01	-2.635
TCGA-A7-A4SA-01	-2.727
TCGA-BH-A0BP-01	-2.727
TCGA-E9-A1NE-01	-2.727
TCGA-AR-A24W-01	-2.727
TCGA-A2-A0T7-01	-2.727
TCGA-AR-A5QN-01	-2.727
TCGA-A7-A0DC-11	-2.727
TCGA-BH-A18Q-11	-2.727
TCGA-BH-A0AY-11	-2.727
TCGA-A2-A0YI-01	-2.727
TCGA-D8-A27H-01	-2.727
TCGA-A2-A3KC-01	-2.727
TCGA-C8-A132-01	-2.727
TCGA-D8-A1XK-01	-2.727
TCGA-AC-A3OD-01	-2.806
TCGA-AC-A4ZE-01	-2.826
TCGA-B6-A40C-01	-2.826
TCGA-E2-A15K-06	-2.826
TCGA-BH-A18M-11	-2.826
TCGA-AR-A252-01	-2.826
TCGA-E9-A1R3-01	-2.826
TCGA-AC-A6IV-01	-2.826
TCGA-EW-A1J1-01	-2.826
TCGA-AN-A0XV-01	-2.826
TCGA-BH-A18F-01	-2.826
TCGA-E2-A1IO-01	-2.826
TCGA-B6-A0RO-01	-2.826
TCGA-GM-A2DC-01	-2.932
TCGA-BH-A1FH-01	-2.932
TCGA-D8-A27G-01	-2.932
TCGA-E9-A1RH-11	-2.932
TCGA-GM-A2DH-01	-2.932
TCGA-E2-A153-11	-2.932
TCGA-XX-A899-01	-2.932
TCGA-AR-A255-01	-2.932
TCGA-B6-A400-01	-2.932
TCGA-A8-A07R-01	-2.932
TCGA-BH-A18R-11	-2.932
TCGA-AC-A7VC-01	-2.932
TCGA-BH-A1EU-11	-2.932
TCGA-AR-A1AW-01	-2.932
TCGA-EW-A1PE-01	-2.932
TCGA-BH-A0BJ-11	-2.932
TCGA-A1-A0SI-01	-2.932
TCGA-B6-A0IN-01	-3.047
TCGA-A2-A0SX-01	-3.047
TCGA-A8-A08T-01	-3.047
TCGA-E9-A1N6-11	-3.047
TCGA-BH-A0DG-01	-3.047
TCGA-AC-A3HN-01	-3.047
TCGA-A8-A09D-01	-3.047
TCGA-E2-A1L8-01	-3.047
TCGA-AO-A12C-01	-3.047
TCGA-C8-A3M8-01	-3.047
TCGA-BH-A0DS-01	-3.047
TCGA-A8-A0A6-01	-3.047
TCGA-A8-A0A4-01	-3.047
TCGA-A7-A426-01	-3.047
TCGA-BH-A1F2-01	-3.047
TCGA-BH-A0B1-01	-3.047
TCGA-B6-A1KI-01	-3.047
TCGA-E2-A14V-01	-3.047
TCGA-BH-A1FH-11	-3.171
TCGA-A2-A0CK-01	-3.171
TCGA-BH-A203-11	-3.171
TCGA-A8-A07E-01	-3.171
TCGA-BH-A0C0-11	-3.171
TCGA-BH-A0H5-11	-3.171
TCGA-D8-A1JU-01	-3.171
TCGA-BH-A0DO-11	-3.171
TCGA-BH-A0B2-01	-3.171
TCGA-AR-A24U-01	-3.171
TCGA-BH-A0HA-11	-3.171
TCGA-BH-A0DP-01	-3.171
TCGA-AR-A251-01	-3.171
TCGA-OL-A5RY-01	-3.171
TCGA-A2-A0SY-01	-3.171
TCGA-B6-A0IK-01	-3.171
TCGA-E9-A229-01	-3.171
TCGA-EW-A6SC-01	-3.171
TCGA-B6-A0I9-01	-3.171
TCGA-E2-A15P-01	-3.171
TCGA-S3-AA10-01	-3.171
TCGA-AC-A2BK-01	-3.171
TCGA-C8-A12M-01	-3.171
TCGA-BH-A1FM-01	-3.308
TCGA-D8-A4Z1-01	-3.308
TCGA-EW-A1IW-01	-3.308
TCGA-BH-A0DK-01	-3.308
TCGA-D8-A147-01	-3.308
TCGA-AC-A6NO-01	-3.308
TCGA-EW-A1IX-01	-3.308
TCGA-D8-A1JP-01	-3.308
TCGA-A2-A25A-01	-3.308
TCGA-BH-A0E9-01	-3.308
TCGA-A7-A13G-11	-3.308
TCGA-A2-A0T4-01	-3.308
TCGA-E2-A15M-01	-3.308
TCGA-AN-A0AT-01	-3.308
TCGA-D8-A1JH-01	-3.308
TCGA-A8-A08A-01	-3.308
TCGA-D8-A1XO-01	-3.308
TCGA-LL-A440-01	-3.308
TCGA-BH-A0DE-01	-3.308
TCGA-AC-A2FF-11	-3.308
TCGA-A2-A0EW-01	-3.308
TCGA-AQ-A1H3-01	-3.308
TCGA-BH-A0DP-11	-3.308
TCGA-E9-A22H-01	-3.308
TCGA-A2-A0T6-01	-3.308
TCGA-D8-A27M-01	-3.308
TCGA-AN-A0XR-01	-3.308
TCGA-AC-A6IX-01	-3.308
TCGA-A7-A3RF-01	-3.308
TCGA-C8-A12Z-01	-3.308
TCGA-A2-A0YM-01	-3.308
TCGA-BH-A1EO-11	-3.458
TCGA-A1-A0SE-01	-3.458
TCGA-BH-A1FE-11	-3.458
TCGA-E9-A3HO-01	-3.458
TCGA-E2-A15I-11	-3.458
TCGA-B6-A0WS-01	-3.458
TCGA-B6-A0RT-01	-3.458
TCGA-A2-A25B-01	-3.458
TCGA-D8-A27F-01	-3.458
TCGA-BH-A0B5-11	-3.458
TCGA-BH-A209-11	-3.458
TCGA-BH-A0DL-11	-3.458
TCGA-BH-A0DG-11	-3.458
TCGA-BH-A1FB-01	-3.458
TCGA-E2-A10F-01	-3.458
TCGA-AO-A03R-01	-3.458
TCGA-D8-A1X8-01	-3.458
TCGA-OL-A5RV-01	-3.458
TCGA-GM-A3XN-01	-3.458
TCGA-EW-A1IZ-01	-3.458
TCGA-AC-A2QI-01	-3.458
TCGA-C8-A26W-01	-3.458
TCGA-BH-A0DQ-11	-3.458
TCGA-AR-A0TX-01	-3.458
TCGA-EW-A1J3-01	-3.458
TCGA-AC-A3W7-01	-3.458
TCGA-E2-A1II-01	-3.458
TCGA-A2-A4S0-01	-3.458
TCGA-AR-A0TV-01	-3.458
TCGA-B6-A0I6-01	-3.458
TCGA-BH-A0DV-11	-3.626
TCGA-BH-A0AZ-01	-3.626
TCGA-AR-A1AU-01	-3.626
TCGA-A2-A0EP-01	-3.626
TCGA-E2-A14Z-01	-3.626
TCGA-A7-A2KD-01	-3.626
TCGA-AR-A2LO-01	-3.626
TCGA-D8-A1JB-01	-3.626
TCGA-GM-A2D9-01	-3.626
TCGA-EW-A1PC-01	-3.626
TCGA-AC-A8OS-01	-3.626
TCGA-A2-A4RY-01	-3.626
TCGA-B6-A0RG-01	-3.626
TCGA-A8-A096-01	-3.626
TCGA-E9-A243-01	-3.626
TCGA-BH-A1EW-11	-3.626
TCGA-BH-A1FD-11	-3.626
TCGA-A8-A07J-01	-3.626
TCGA-E2-A14Q-01	-3.626
TCGA-BH-A18S-11	-3.626
TCGA-OL-A5RU-01	-3.626
TCGA-BH-A0AU-11	-3.626
TCGA-BH-A28O-01	-3.626
TCGA-EW-A1P4-01	-3.626
TCGA-AR-A0TP-01	-3.626
TCGA-A2-A0EO-01	-3.626
TCGA-BH-A18U-11	-3.626
TCGA-OK-A5Q2-01	-3.626
TCGA-A8-A06O-01	-3.626
TCGA-E2-A1BC-01	-3.626
TCGA-EW-A1PF-01	-3.626
TCGA-AC-A5EH-01	-3.626
TCGA-S3-AA0Z-01	-3.626
TCGA-E9-A295-01	-3.626
TCGA-D8-A27N-01	-3.816
TCGA-BH-A1FJ-11	-3.816
TCGA-A7-A0CG-01	-3.816
TCGA-S3-A6ZF-01	-3.816
TCGA-AN-A0XO-01	-3.816
TCGA-LL-A73Y-01	-3.816
TCGA-A2-A0YH-01	-3.816
TCGA-EW-A3U0-01	-3.816
TCGA-C8-A27A-01	-3.816
TCGA-A2-A0ST-01	-3.816
TCGA-AC-A2FG-01	-3.816
TCGA-A2-A0EN-01	-3.816
TCGA-A8-A079-01	-3.816
TCGA-C8-A275-01	-3.816
TCGA-B6-A0IH-01	-3.816
TCGA-A2-A1FZ-01	-3.816
TCGA-A8-A07U-01	-3.816
TCGA-LD-A74U-01	-3.816
TCGA-BH-A8FZ-01	-3.816
TCGA-E9-A1N4-01	-3.816
TCGA-AC-A2FE-01	-3.816
TCGA-A2-A0SW-01	-3.816
TCGA-D8-A73W-01	-3.816
TCGA-BH-A208-01	-3.816
TCGA-AR-A24T-01	-3.816
TCGA-EW-A1OV-01	-3.816
TCGA-D8-A146-01	-3.816
TCGA-E2-A1LH-11	-3.816
TCGA-E2-A1AZ-01	-3.816
TCGA-BH-A0BF-01	-3.816
TCGA-E2-A15T-01	-3.816
TCGA-EW-A1OW-01	-3.816
TCGA-A2-A0CU-01	-3.816
TCGA-A2-A04T-01	-3.816
TCGA-AN-A0XU-01	-3.816
TCGA-C8-A274-01	-3.816
TCGA-BH-A0B8-01	-3.816
TCGA-A7-A0DB-01	-3.958
TCGA-BH-A0EB-01	-4.035
TCGA-A8-A07P-01	-4.035
TCGA-MS-A51U-01	-4.035
TCGA-AR-A24P-01	-4.035
TCGA-E2-A15R-01	-4.035
TCGA-AC-A23H-11	-4.035
TCGA-E9-A227-01	-4.035
TCGA-AR-A1AT-01	-4.035
TCGA-A8-A09Q-01	-4.035
TCGA-BH-A1FB-11	-4.035
TCGA-BH-A1FC-01	-4.035
TCGA-AC-A3W5-01	-4.035
TCGA-A7-A0CD-01	-4.035
TCGA-E9-A1N5-01	-4.035
TCGA-BH-A0BA-01	-4.035
TCGA-C8-A12L-01	-4.035
TCGA-A2-A0CV-01	-4.035
TCGA-E9-A1NA-01	-4.035
TCGA-AC-A23C-01	-4.035
TCGA-BH-A1F0-01	-4.035
TCGA-A2-A0D4-01	-4.035
TCGA-BH-A0B0-01	-4.035
TCGA-BH-A0DV-01	-4.035
TCGA-BH-A1FM-11	-4.035
TCGA-E9-A1N4-11	-4.035
TCGA-BH-A0BV-11	-4.035
TCGA-BH-A0HP-01	-4.035
TCGA-HN-A2OB-01	-4.035
TCGA-XX-A89A-01	-4.035
TCGA-S3-AA15-01	-4.035
TCGA-EW-A1PD-01	-4.035
TCGA-BH-A0BO-01	-4.035
TCGA-S3-AA11-01	-4.035
TCGA-BH-A1EW-01	-4.035
TCGA-BH-A0DT-11	-4.035
TCGA-D8-A1JE-01	-4.035
TCGA-AR-A0TR-01	-4.035
TCGA-D8-A13Z-01	-4.035
TCGA-D8-A1X9-01	-4.035
TCGA-AO-A0JM-01	-4.035
TCGA-BH-A18M-01	-4.035
TCGA-EW-A1P5-01	-4.035
TCGA-AC-A2FM-01	-4.035
TCGA-D8-A1JL-01	-4.035
TCGA-A8-A0A9-01	-4.035
TCGA-C8-A12V-01	-4.035
TCGA-A7-A0CH-01	-4.035
TCGA-BH-A0DK-11	-4.035
TCGA-A8-A08I-01	-4.035
TCGA-B6-A0WW-01	-4.035
TCGA-A8-A08O-01	-4.035
TCGA-E9-A1NI-01	-4.035
TCGA-E9-A5UO-01	-4.035
TCGA-A7-A0DC-01	-4.247
TCGA-AO-A0JC-01	-4.293
TCGA-LD-A9QF-01	-4.293
TCGA-E2-A1B1-01	-4.293
TCGA-D8-A1XA-01	-4.293
TCGA-A2-A0EX-01	-4.293
TCGA-BH-A1FE-06	-4.293
TCGA-A1-A0SG-01	-4.293
TCGA-BH-A42V-01	-4.293
TCGA-BH-A1FU-01	-4.293
TCGA-C8-A3M7-01	-4.293
TCGA-BH-A6R9-01	-4.293
TCGA-AN-A0FJ-01	-4.293
TCGA-AO-A03V-01	-4.293
TCGA-A2-A0CX-01	-4.293
TCGA-A7-A26G-01	-4.293
TCGA-E2-A1BC-11	-4.293
TCGA-AR-A0U2-01	-4.293
TCGA-LL-A441-01	-4.293
TCGA-AN-A0FX-01	-4.293
TCGA-BH-A0AZ-11	-4.293
TCGA-GM-A2DN-01	-4.293
TCGA-BH-A0H5-01	-4.293
TCGA-BH-A0B6-01	-4.293
TCGA-E2-A15C-01	-4.293
TCGA-A1-A0SJ-01	-4.293
TCGA-C8-A12Q-01	-4.293
TCGA-A8-A08H-01	-4.293
TCGA-AR-A1AM-01	-4.293
TCGA-AR-A2LQ-01	-4.293
TCGA-AO-A0JG-01	-4.293
TCGA-AO-A12A-01	-4.293
TCGA-E2-A1LB-11	-4.293
TCGA-A8-A0A7-01	-4.293
TCGA-AO-A03M-01	-4.293
TCGA-E2-A1B5-01	-4.293
TCGA-GM-A4E0-01	-4.293
TCGA-AR-A2LH-01	-4.293
TCGA-BH-A0E0-01	-4.293
TCGA-BH-A1FR-01	-4.293
TCGA-B6-A0X7-01	-4.293
TCGA-B6-A0RV-01	-4.293
TCGA-B6-A0RN-01	-4.293
TCGA-BH-A0AU-01	-4.293
TCGA-BH-A18J-01	-4.293
TCGA-EW-A1OY-01	-4.293
TCGA-B6-A0RU-01	-4.293
TCGA-AN-A041-01	-4.293
TCGA-EW-A2FW-01	-4.293
TCGA-Z7-A8R6-01	-4.293
TCGA-AC-A7VB-01	-4.293
TCGA-AR-A24K-01	-4.293
TCGA-C8-A12U-01	-4.293
TCGA-LQ-A4E4-01	-4.293
TCGA-B6-A0X4-01	-4.293
TCGA-PE-A5DC-01	-4.608
TCGA-A7-A0CH-11	-4.608
TCGA-A1-A0SO-01	-4.608
TCGA-EW-A423-01	-4.608
TCGA-A2-A4S3-01	-4.608
TCGA-E9-A1QZ-01	-4.608
TCGA-A2-A0EQ-01	-4.608
TCGA-BH-A0B9-01	-4.608
TCGA-C8-A1HN-01	-4.608
TCGA-A2-A0CZ-01	-4.608
TCGA-B6-A0WY-01	-4.608
TCGA-EW-A2FV-01	-4.608
TCGA-BH-A18Q-01	-4.608
TCGA-BH-A5IZ-01	-4.608
TCGA-E9-A1R5-01	-4.608
TCGA-A8-A09G-01	-4.608
TCGA-BH-A6R8-01	-4.608
TCGA-D8-A142-01	-4.608
TCGA-B6-A1KC-01	-4.608
TCGA-E9-A1R2-01	-4.608
TCGA-BH-A0C3-11	-4.608
TCGA-A7-A425-01	-4.608
TCGA-C8-A12O-01	-4.608
TCGA-GM-A2DF-01	-4.608
TCGA-AN-A0AM-01	-4.608
TCGA-D8-A1JF-01	-4.608
TCGA-A8-A093-01	-4.608
TCGA-BH-A0DX-01	-4.608
TCGA-E2-A1IJ-01	-4.608
TCGA-D8-A27W-01	-4.608
TCGA-A2-A04Q-01	-4.608
TCGA-BH-A0BG-01	-4.608
TCGA-A2-A0CM-01	-4.608
TCGA-GM-A3NW-01	-4.608
TCGA-BH-A0DT-01	-4.608
TCGA-BH-A18H-01	-4.608
TCGA-BH-A0H9-01	-4.608
TCGA-PL-A8LY-01	-4.608
TCGA-A2-A4RW-01	-4.608
TCGA-E2-A159-01	-4.608
TCGA-AR-A0TW-01	-4.608
TCGA-A8-A09A-01	-4.608
TCGA-AR-A24V-01	-4.608
TCGA-A2-A3XS-01	-4.608
TCGA-BH-A18V-01	-4.608
TCGA-A8-A08J-01	-4.608
TCGA-A1-A0SH-01	-4.608
TCGA-B6-A0WT-01	-4.608
TCGA-AR-A1AI-01	-4.608
TCGA-A7-A4SE-01	-4.608
TCGA-E9-A1N6-01	-4.608
TCGA-BH-A0HL-01	-4.608
TCGA-B6-A0X0-01	-4.608
TCGA-AC-A3QQ-01	-4.900
TCGA-A2-A04R-01	-5.012
TCGA-BH-A0H9-11	-5.012
TCGA-AN-A0FF-01	-5.012
TCGA-BH-A0B7-11	-5.012
TCGA-A2-A0CQ-01	-5.012
TCGA-GM-A2DO-01	-5.012
TCGA-E9-A1R7-01	-5.012
TCGA-B6-A0IA-01	-5.012
TCGA-BH-A18V-06	-5.012
TCGA-A2-A25E-01	-5.012
TCGA-BH-A18R-01	-5.012
TCGA-AC-A2FO-01	-5.012
TCGA-AC-A3W6-01	-5.012
TCGA-A8-A07O-01	-5.012
TCGA-BH-A0HK-01	-5.012
TCGA-E2-A2P6-01	-5.012
TCGA-D8-A1Y1-01	-5.012
TCGA-BH-A0HA-01	-5.012
TCGA-D8-A27P-01	-5.012
TCGA-BH-A201-01	-5.012
TCGA-D8-A27K-01	-5.012
TCGA-HN-A2NL-01	-5.012
TCGA-E2-A15S-01	-5.012
TCGA-AR-A0TQ-01	-5.012
TCGA-AR-A24Z-01	-5.012
TCGA-D8-A1J9-01	-5.012
TCGA-BH-A1FL-01	-5.012
TCGA-AC-A2BM-01	-5.012
TCGA-AO-A0J9-01	-5.012
TCGA-E2-A1IU-01	-5.012
TCGA-A7-A0CE-11	-5.012
TCGA-3C-AALJ-01	-5.012
TCGA-E2-A15H-01	-5.012
TCGA-BH-A0W3-01	-5.012
TCGA-AO-A0J8-01	-5.012
TCGA-E9-A1RD-01	-5.012
TCGA-D8-A73U-01	-5.012
TCGA-D8-A145-01	-5.012
TCGA-E9-A1NF-01	-5.012
TCGA-BH-A18K-11	-5.012
TCGA-OL-A66N-01	-5.012
TCGA-A2-A0ES-01	-5.012
TCGA-A7-A13F-01	-5.012
TCGA-BH-A0BM-11	-5.012
TCGA-AR-A0TZ-01	-5.012
TCGA-JL-A3YW-01	-5.012
TCGA-BH-A0HK-11	-5.012
TCGA-AO-A0JD-01	-5.012
TCGA-BH-A0DO-01	-5.012
TCGA-BH-A0GY-01	-5.012
TCGA-A7-A13H-01	-5.012
TCGA-A2-A25C-01	-5.012
TCGA-EW-A1PH-01	-5.012
TCGA-D8-A1JN-01	-5.012
TCGA-A2-A1G4-01	-5.012
TCGA-A2-A4RX-01	-5.012
TCGA-C8-A134-01	-5.012
TCGA-A2-A3XT-01	-5.012
TCGA-E2-A10E-01	-5.012
TCGA-AR-A250-01	-5.012
TCGA-E2-A15F-01	-5.012
TCGA-A2-A0T3-01	-5.012
TCGA-A8-A06P-01	-5.012
TCGA-PL-A8LV-01	-5.012
TCGA-AO-A03P-01	-5.012
TCGA-E9-A245-01	-5.012
TCGA-B6-A0RM-01	-5.012
TCGA-E9-A1RG-01	-5.012
TCGA-A8-A085-01	-5.012
TCGA-B6-A408-01	-5.012
TCGA-E9-A1RB-01	-5.012
TCGA-AO-A0JB-01	-5.012
TCGA-A7-A13E-01	-5.176
TCGA-AN-A0FW-01	-5.574
TCGA-E2-A1IH-01	-5.574
TCGA-AO-A03T-01	-5.574
TCGA-E2-A10C-01	-5.574
TCGA-A2-A0T1-01	-5.574
TCGA-A2-A0T5-01	-5.574
TCGA-BH-A0BQ-01	-5.574
TCGA-E9-A1RA-01	-5.574
TCGA-C8-A1HL-01	-5.574
TCGA-C8-A1HI-01	-5.574
TCGA-BH-A0W4-01	-5.574
TCGA-E2-A570-01	-5.574
TCGA-AR-A0TY-01	-5.574
TCGA-AO-A03U-01	-5.574
TCGA-OL-A66P-01	-5.574
TCGA-BH-A0DL-01	-5.574
TCGA-D8-A1XF-01	-5.574
TCGA-A8-A08C-01	-5.574
TCGA-A8-A07S-01	-5.574
TCGA-AR-A1AO-01	-5.574
TCGA-A8-A06Z-01	-5.574
TCGA-AC-A23H-01	-5.574
TCGA-AR-A256-01	-5.574
TCGA-D8-A1JG-01	-5.574
TCGA-A8-A07C-01	-5.574
TCGA-BH-A1F0-11	-5.574
TCGA-EW-A6SA-01	-5.574
TCGA-E9-A3Q9-01	-5.574
TCGA-BH-A209-01	-5.574
TCGA-BH-A0B4-01	-5.574
TCGA-GI-A2C8-01	-5.574
TCGA-AN-A0FN-01	-5.574
TCGA-BH-A0BD-01	-5.574
TCGA-BH-A1FN-11	-5.574
TCGA-BH-AB28-01	-5.574
TCGA-E2-A1LE-01	-5.574
TCGA-A2-A0YT-01	-5.574
TCGA-A2-A3XZ-01	-5.574
TCGA-BH-A0C1-01	-5.574
TCGA-A8-A07G-01	-5.574
TCGA-LL-A5YO-01	-5.574
TCGA-AR-A24S-01	-5.574
TCGA-5L-AAT0-01	-5.574
TCGA-C8-A27B-01	-5.574
TCGA-BH-A0DI-01	-5.574
TCGA-E2-A15E-06	-5.574
TCGA-A1-A0SD-01	-5.574
TCGA-A2-A3KD-01	-5.574
TCGA-S3-A6ZH-01	-5.574
TCGA-AO-A03L-01	-5.574
TCGA-AR-A254-01	-5.574
TCGA-A7-A6VV-01	-5.574
TCGA-E2-A1LB-01	-5.574
TCGA-AC-A23E-01	-5.574
TCGA-AQ-A04J-01	-5.574
TCGA-D8-A27L-01	-5.574
TCGA-BH-A0H0-01	-5.574
TCGA-D8-A1X7-01	-5.574
TCGA-E9-A1RE-01	-5.574
TCGA-AC-A2FM-11	-5.574
TCGA-A8-A08L-01	-5.574
TCGA-A2-A04V-01	-5.574
TCGA-LL-A740-01	-5.574
TCGA-A2-A04Y-01	-5.574
TCGA-AR-A1AQ-01	-5.574
TCGA-A2-A0D3-01	-5.574
TCGA-AN-A0XN-01	-5.574
TCGA-A1-A0SF-01	-5.574
TCGA-A2-A25D-01	-5.574
TCGA-E9-A22A-01	-5.574
TCGA-E2-A15I-01	-5.574
TCGA-AR-A1AR-01	-5.574
TCGA-C8-A1HM-01	-5.574
TCGA-E2-A14X-01	-5.574
TCGA-EW-A1PA-01	-5.574
TCGA-D8-A3Z5-01	-5.574
TCGA-AO-A129-01	-5.574
TCGA-A2-A0EY-01	-5.574
TCGA-A2-A0SU-01	-5.574
TCGA-A8-A075-01	-5.574
TCGA-AO-A12F-01	-5.574
TCGA-E2-A15K-11	-5.574
TCGA-B6-A0IJ-01	-5.574
TCGA-AO-A0JE-01	-5.574
TCGA-AC-A3YI-01	-5.574
TCGA-D8-A141-01	-5.574
TCGA-C8-A26Y-01	-5.574
TCGA-AR-A0U4-01	-5.574
TCGA-D8-A1JT-01	-5.574
TCGA-BH-A28Q-01	-5.574
TCGA-E2-A14T-01	-5.574
TCGA-AN-A03Y-01	-5.574
TCGA-A1-A0SK-01	-5.574
TCGA-E2-A573-01	-5.574
TCGA-A8-A08G-01	-5.574
TCGA-A7-A6VX-01	-5.574
TCGA-BH-A0HQ-01	-5.574
TCGA-E9-A1R6-01	-5.574
TCGA-D8-A27R-01	-5.574
TCGA-D8-A1XG-01	-5.574
TCGA-E2-A1IN-01	-5.574
TCGA-BH-A0BS-01	-5.574
TCGA-BH-A0BW-01	-5.574
TCGA-EW-A6S9-01	-5.574
TCGA-AN-A0FD-01	-5.574
TCGA-E2-A150-01	-5.574
TCGA-A8-A086-01	-5.574
TCGA-AO-A12D-01	-5.574
TCGA-E2-A152-01	-5.574
TCGA-BH-A0HY-01	-5.574
TCGA-BH-A0HW-01	-5.574
TCGA-BH-A0E6-01	-5.574
TCGA-E2-A1LK-01	-5.574
TCGA-A8-A076-01	-5.574
TCGA-E9-A5FL-01	-5.574
TCGA-E9-A1RI-01	-6.506
TCGA-LD-A66U-01	-6.506
TCGA-OL-A66I-01	-6.506
TCGA-A7-A3IY-01	-6.506
TCGA-EW-A1IY-01	-6.506
TCGA-C8-A8HQ-01	-6.506
TCGA-E2-A1IF-01	-6.506
TCGA-C8-A131-01	-6.506
TCGA-BH-A0EI-01	-6.506
TCGA-BH-A1ET-01	-6.506
TCGA-OL-A5RX-01	-6.506
TCGA-E2-A1LA-01	-6.506
TCGA-E9-A3QA-01	-6.506
TCGA-AC-A3QP-01	-6.506
TCGA-C8-A12K-01	-6.506
TCGA-BH-A1FG-01	-6.506
TCGA-D8-A1Y2-01	-6.506
TCGA-A2-A0D1-01	-6.506
TCGA-E2-A14U-01	-6.506
TCGA-AN-A04A-01	-6.506
TCGA-LL-A6FP-01	-6.506
TCGA-OL-A6VO-01	-6.506
TCGA-A8-A0A2-01	-6.506
TCGA-C8-A278-01	-6.506
TCGA-E9-A228-01	-6.506
TCGA-A2-A0YF-01	-6.506
TCGA-A2-A0CR-01	-6.506
TCGA-E9-A5FK-01	-6.506
TCGA-E9-A1N3-01	-6.506
TCGA-BH-A0BS-11	-6.506
TCGA-BH-A0BT-01	-6.506
TCGA-GI-A2C9-01	-6.506
TCGA-D8-A1XT-01	-6.506
TCGA-AR-A24N-01	-6.506
TCGA-D8-A1JD-01	-6.506
TCGA-AC-A3BB-01	-6.506
TCGA-BH-A203-01	-6.506
TCGA-D8-A1XS-01	-6.506
TCGA-E9-A2JS-01	-6.506
TCGA-E9-A22E-01	-6.506
TCGA-BH-A42T-01	-6.506
TCGA-AO-A12G-01	-6.506
TCGA-OL-A6VR-01	-6.506
TCGA-AO-A1KT-01	-6.506
TCGA-OL-A66J-01	-6.506
TCGA-OL-A66H-01	-6.506
TCGA-LD-A7W5-01	-6.506
TCGA-BH-A0E0-11	-6.506
TCGA-AC-A62Y-01	-6.506
TCGA-BH-A2L8-01	-6.506
TCGA-AR-A5QP-01	-6.506
TCGA-BH-A0DH-11	-6.506
TCGA-D8-A27E-01	-6.506
TCGA-E9-A1NG-01	-6.506
TCGA-E2-A1L9-01	-6.506
TCGA-AO-A12H-01	-6.506
TCGA-BH-A1EX-01	-6.506
TCGA-AO-A1KQ-01	-6.506
TCGA-AN-A0FY-01	-6.506
TCGA-AN-A0FT-01	-6.506
TCGA-B6-A0IP-01	-6.506
TCGA-BH-A202-01	-6.506
TCGA-AC-A3TN-01	-6.506
TCGA-AN-A046-01	-6.506
TCGA-B6-A0RP-01	-6.506
TCGA-AQ-A04L-01	-6.506
TCGA-E9-A6HE-01	-6.506
TCGA-A8-A081-01	-6.506
TCGA-BH-A1F8-01	-6.506
TCGA-A8-A092-01	-6.506
TCGA-E9-A1NC-01	-6.506
TCGA-BH-A0HX-01	-6.506
TCGA-PL-A8LX-01	-6.506
TCGA-C8-A12N-01	-6.506
TCGA-BH-A0HU-01	-6.506
TCGA-E2-A2P5-01	-6.506
TCGA-AO-A125-01	-6.506
TCGA-C8-A1HJ-01	-6.506
TCGA-AN-A0AJ-01	-6.506
TCGA-A2-A0D2-01	-6.506
TCGA-E2-A1LG-01	-6.506
TCGA-AQ-A0Y5-01	-6.506
TCGA-AN-A04D-01	-6.506
TCGA-B6-A0RL-01	-6.506
TCGA-D8-A1JA-01	-6.506
TCGA-A2-A0YE-01	-6.506
TCGA-D8-A1JM-01	-6.506
TCGA-JL-A3YX-01	-6.506
TCGA-A7-A26I-01	-6.796
TCGA-A7-A26F-01	-7.644
TCGA-OL-A5S0-01	-9.966
TCGA-A7-A13D-01	-9.966
TCGA-BH-A1ES-06	-9.966
TCGA-AN-A03X-01	-9.966
TCGA-E2-A574-01	-9.966
TCGA-BH-A0BM-01	-9.966
TCGA-BH-A18V-11	-9.966
TCGA-5L-AAT1-01	-9.966
TCGA-E2-A153-01	-9.966
TCGA-BH-A42U-01	-9.966
TCGA-BH-A0RX-01	-9.966
TCGA-B6-A0WZ-01	-9.966
TCGA-AO-A12B-01	-9.966
TCGA-AR-A2LJ-01	-9.966
TCGA-E2-A1LI-01	-9.966
TCGA-E2-A1B6-01	-9.966
TCGA-BH-A0E1-11	-9.966
TCGA-BH-A1EO-01	-9.966
TCGA-BH-A0BR-01	-9.966
TCGA-C8-A12Y-01	-9.966
TCGA-AN-A0XT-01	-9.966
TCGA-B6-A0IO-01	-9.966
TCGA-E2-A1L7-11	-9.966
TCGA-3C-AALK-01	-9.966
TCGA-LL-A5YP-01	-9.966
TCGA-E2-A1LH-01	-9.966
TCGA-E2-A109-01	-9.966
TCGA-A7-A4SB-01	-9.966
TCGA-E9-A1ND-11	-9.966
TCGA-AO-A128-01	-9.966
TCGA-BH-A0W7-01	-9.966
TCGA-LL-A50Y-01	-9.966
TCGA-AR-A0TU-01	-9.966
TCGA-BH-A208-11	-9.966
TCGA-A8-A09N-01	-9.966
TCGA-D8-A1XC-01	-9.966
TCGA-OL-A5RW-01	-9.966
TCGA-BH-A0H7-11	-9.966
TCGA-LL-A5YL-01	-9.966
TCGA-D8-A1XV-01	-9.966
TCGA-D8-A1JK-01	-9.966
TCGA-LL-A7T0-01	-9.966
TCGA-AO-A0JI-01	-9.966
TCGA-BH-A0BZ-01	-9.966
TCGA-BH-A0B3-01	-9.966
TCGA-BH-A18S-01	-9.966
TCGA-AN-A0FL-01	-9.966
TCGA-BH-A0BL-01	-9.966
TCGA-A2-A0SV-01	-9.966
