"","log2foldChange","pValues","FDR"
"ENSG00000166913.13",0.0764446270484554,7.70975108167567e-21,6.10076819984712e-20
"ENSG00000166920.13",2.44476277389077,2.17891217824453e-11,6.94331588768185e-11
"ENSG00000166925.9",0.0711719420633484,0.000345043639283378,0.00057387524865574
"ENSG00000166926.9",-0.142223673787186,0.00828565903379774,0.0118172261439484
"ENSG00000166927.13",0.0567713284807788,0.0652020128162918,0.0826778127620509
"ENSG00000166928.11",0.0403548096926696,0.571224082229902,0.612352375871984
"ENSG00000166938.13",-0.0337064137289201,0.00190897484706461,0.00293073218211626
"ENSG00000166946.14",-0.0891978974197454,6.60270820465103e-09,1.69352453039682e-08
"ENSG00000166947.15",1.00312571970142,1.58010338420351e-11,5.10140535756903e-11
"ENSG00000166949.17",-0.214556209859327,4.13156831799143e-28,8.57370310427031e-27
"ENSG00000166961.15",-0.375409672839856,0.0104032246029531,0.0146634789428848
"ENSG00000166963.13",-0.297868113358307,3.3840761509394e-24,3.9555259003606e-23
"ENSG00000166965.13",0.260846136371268,1.60281039618305e-14,6.67478583317452e-14
"ENSG00000166971.17",0.0244183883289091,0.130225363462555,0.157590930075361
"ENSG00000166974.13",0.00449714600378683,0.795978458446802,0.81987625680968
"ENSG00000166979.13",-0.297822851269273,7.19142028757091e-21,5.70237982523494e-20
"ENSG00000166986.15",0.169637085027048,1.13300718945897e-33,8.21523959997546e-32
"ENSG00000166987.15",-0.170651903664196,1.18035229302672e-11,3.85544038119515e-11
"ENSG00000166997.8",0.0763797407229314,0.000168157352811738,0.000288292575074837
"ENSG00000167004.14",0.141973439924513,2.30962568318238e-28,5.00979698224094e-27
"ENSG00000167005.14",0.062164119948258,0.00112063472267544,0.0017650586750464
"ENSG00000167014.11",-0.00846486719299765,0.861823001322797,0.879106467792054
"ENSG00000167034.10",-0.433960594170024,4.94291579961602e-06,9.77460802643604e-06
"ENSG00000167037.19",-1.21468973186729,5.60917834158053e-27,9.66511847834924e-26
"ENSG00000167046.4",0.908870748658086,1.16876303161816e-07,2.68316848373956e-07
"ENSG00000167065.14",0.00367373996343518,0.627376710735534,0.665523158958584
"ENSG00000167074.15",-0.332265522161645,1.4142481461192e-20,1.09343092739153e-19
"ENSG00000167077.13",0.226474271859411,0.00763594935377565,0.0109399384636422
"ENSG00000167080.9",-1.32506364125051,0.0388147602162027,0.0508472861483429
"ENSG00000167081.18",0.0593748316428569,0.0046902131646317,0.00689052679850643
"ENSG00000167085.14",0.198022617782575,1.65125405879986e-24,2.00656153872625e-23
"ENSG00000167088.11",0.212840833706448,1.88460694320271e-23,1.99871298599483e-22
"ENSG00000167094.16",-0.476342642482763,0.00334495683090813,0.00499358340037883
"ENSG00000167100.15",1.32526525811983,0.0022341737627355,0.00340375240795055
"ENSG00000167103.12",-0.228160221576277,0.042510549305766,0.0553600992593898
"ENSG00000167105.8",2.20077330177311,3.98630399547812e-07,8.73064337655737e-07
"ENSG00000167106.12",0.0647333113079937,0.000419560227495565,0.000691176911457541
"ENSG00000167107.13",-0.0952905439080305,4.27577730434648e-06,8.50193618811091e-06
"ENSG00000167110.19",0.0315877142437751,0.0135353899943166,0.0188111806840221
"ENSG00000167112.10",0.085270281212809,2.10364794156755e-08,5.15961503525138e-08
"ENSG00000167113.11",-0.0153056092140892,0.167293998317015,0.198770985603981
"ENSG00000167114.13",0.210832790536873,2.18619630304977e-19,1.47660926692005e-18
"ENSG00000167118.11",0.110854566430101,5.28266139567792e-14,2.10012323612233e-13
"ENSG00000167123.20",0.0541286151214255,0.0280510972034404,0.0374262746792552
"ENSG00000167130.18",0.283950642517583,2.47838855110233e-19,1.66625723916834e-18
"ENSG00000167136.7",4.93067050791577,1.59502828094314e-08,3.95449942646569e-08
"ENSG00000167157.11",-0.0679285828900915,0.34342308149441,0.386310032000112
"ENSG00000167165.19",-0.274523097655446,8.27844642686015e-05,0.000146016579652785
"ENSG00000167173.19",0.0860185764751402,5.0599355741286e-05,9.12311351443762e-05
"ENSG00000167182.16",-0.211685888353909,7.14155666858731e-14,2.80531102180125e-13
"ENSG00000167183.3",0.0527867345618542,0.246962888567001,0.28508087148056
"ENSG00000167186.11",-0.119269081504543,1.02557542424207e-12,3.66058697043274e-12
"ENSG00000167191.12",-0.100403578943932,0.000253390520418453,0.000426971797151652
"ENSG00000167193.8",0.0405872778481701,0.0419517833459807,0.0546788690720965
"ENSG00000167196.14",0.0819560308732309,2.32003083183098e-11,7.37996947138437e-11
"ENSG00000167202.12",-0.0608377083247126,5.03025065003422e-06,9.93642156805562e-06
"ENSG00000167207.15",0.63771414753433,2.95972372850196e-27,5.32108361529212e-26
"ENSG00000167208.16",0.752569073888422,1.2127084052356e-22,1.17149541722775e-21
"ENSG00000167210.17",-0.714281458019228,3.89769947052867e-05,7.1141597512845e-05
"ENSG00000167216.19",-0.0273547769724382,0.0752959044500784,0.0945506933628804
"ENSG00000167220.12",0.00915647934317774,0.892960623704636,0.906827206464635
"ENSG00000167232.14",-0.083823139711884,2.15333184129475e-10,6.29838269162228e-10
"ENSG00000167244.22",-0.977211346117945,1.12879577233148e-31,4.80184398518429e-30
"ENSG00000167257.11",-0.0445432752012231,2.85035739966295e-05,5.26614732877912e-05
"ENSG00000167258.16",0.00770126125498273,0.724657331149368,0.755137600777436
"ENSG00000167261.14",0.15953036855034,0.0293910600030382,0.0391425619345717
"ENSG00000167264.18",0.250550247875282,1.30270751820221e-24,1.59885323292436e-23
"ENSG00000167272.11",0.0732083358766274,7.96742783211684e-05,0.000140789870967826
"ENSG00000167280.17",0.0193522109746063,0.17330433104446,0.205371189918269
"ENSG00000167281.20",-0.300672655040553,0.0749950452120487,0.094196037171823
"ENSG00000167283.9",0.0707928599841052,3.99185407068725e-05,7.27864908162706e-05
"ENSG00000167286.11",0.987027252279808,7.28104652785477e-18,4.21750666772113e-17
"ENSG00000167291.16",0.0315105351984104,0.0500425178523811,0.0645710586895406
"ENSG00000167302.11",0.178054516470652,1.6586205182229e-07,3.75629845044779e-07
"ENSG00000167306.21",0.0862805273864011,0.000274122302338474,0.000460287152908318
"ENSG00000167311.14",2.13859097727844,2.05663890629366e-12,7.16971719651432e-12
"ENSG00000167315.18",-0.0332770368810896,0.472313986094613,0.516189504971061
"ENSG00000167323.13",0.00682310637220266,0.798814834217486,0.822604411102757
"ENSG00000167325.15",0.192656202322739,2.74785671258922e-28,5.88133379147411e-27
"ENSG00000167332.9",0.275084562812193,0.0542671862534771,0.0696472035141181
"ENSG00000167333.13",-0.183750433891465,3.71183209010508e-06,7.42051896986136e-06
"ENSG00000167359.8",0.865290638768024,3.06659122019245e-13,1.14492293748658e-12
"ENSG00000167360.6",0.997534897338592,3.42826819751942e-12,1.17183120345613e-11
"ENSG00000167363.14",-0.138201586735851,0.0141375825605483,0.0196081122689055
"ENSG00000167371.21",-1.0861906828283,4.30693144885745e-14,1.72744729263642e-13
"ENSG00000167377.19",-0.394280391133471,0.000206309562321746,0.000350741122219959
"ENSG00000167378.10",0.0387540999258477,0.000481712290830502,0.000788483171739905
"ENSG00000167380.17",-0.0140781595344254,0.544684256501969,0.586628654792187
"ENSG00000167384.11",-0.000854514033759588,0.741944820099645,0.770925861415957
"ENSG00000167394.13",0.431812697426879,1.54818588808489e-21,1.31754742989599e-20
"ENSG00000167395.10",0.0747461962939343,6.82664584114288e-08,1.59917554871835e-07
"ENSG00000167397.15",0.223631066883729,1.73689367451908e-26,2.77170998393209e-25
"ENSG00000167419.11",-0.445692108359169,7.60878364926498e-05,0.000134762951612061
"ENSG00000167447.13",0.16961349935063,3.45178959767335e-21,2.82847552097887e-20
"ENSG00000167460.17",0.0670793951766845,1.19545990590413e-11,3.90229361153529e-11
"ENSG00000167461.12",0.239628833338231,1.47952034684424e-31,6.08289122762195e-30
"ENSG00000167468.20",-0.0127101723131963,0.770576519614748,0.796815765925085
"ENSG00000167470.14",-0.0173625281619681,0.43848912016789,0.482835492377015
"ENSG00000167483.19",1.72029537972227,5.56182176511e-06,1.09455653100859e-05
"ENSG00000167487.12",-0.150099158924893,8.26171037413888e-07,1.75883194894991e-06
"ENSG00000167491.18",0.113231180731986,2.09772228734202e-16,1.04769972765131e-15
"ENSG00000167508.12",0.334750678244059,9.83893488234142e-24,1.08589410498846e-22
"ENSG00000167513.9",0.874638586084214,6.727627057362e-30,1.92663911742624e-28
"ENSG00000167515.11",0.0941121752326479,7.56089988608886e-08,1.76497724641321e-07
"ENSG00000167522.17",-0.0012249167169275,0.735705784728614,0.765142996962169
"ENSG00000167523.15",0.221073522110784,1.343745394513e-08,3.35455111469219e-08
"ENSG00000167524.17",0.122580440677597,1.05519856955476e-05,2.02832760885021e-05
"ENSG00000167525.16",-0.316641996087502,0.00672816965427644,0.00970510706232952
"ENSG00000167526.14",-5.60431288833253e-05,0.84165907700652,0.861144395732294
"ENSG00000167528.13",-0.0357645854598412,0.000239246533187811,0.000404004317535835
"ENSG00000167531.6",0.0856955346056557,0.276616081235685,0.3164407082011
"ENSG00000167535.8",0.162314153036224,2.25794575901885e-06,4.60155843022373e-06
"ENSG00000167536.14",0.900260925121598,3.69786735497576e-09,9.70207781389748e-09
"ENSG00000167543.16",0.0713934004869841,0.000171273057187998,0.0002933882120644
"ENSG00000167548.18",-0.0522770859458701,5.65959584021391e-06,1.11301272130803e-05
"ENSG00000167549.19",-0.774824014674956,2.86325628813042e-15,1.2857823369436e-14
"ENSG00000167552.15",0.0156530675545061,0.441753137720571,0.486045719867543
"ENSG00000167553.17",0.472829637801343,4.68737928073227e-36,8.21523485253368e-34
"ENSG00000167554.15",0.00654363004922481,0.48485684173887,0.528353733851094
"ENSG00000167555.14",-0.141568056253363,1.42826434907499e-07,3.25286224478199e-07
"ENSG00000167562.14",0.0437645053189736,0.000293295893524118,0.000491137712943777
"ENSG00000167565.13",0.0138066208907673,0.691862460983092,0.725176458916425
"ENSG00000167566.17",-0.0871388029458172,0.000158541606772482,0.000272538371332743
"ENSG00000167578.18",-0.512935775339071,0.0616687721131077,0.0784993944586482
"ENSG00000167580.8",0.22416289723759,0.134237352170741,0.16211339246481
"ENSG00000167588.13",-1.7271460606652,3.61565822030821e-29,9.08982403894043e-28
"ENSG00000167595.16",-0.00540401541089,0.996702185639848,0.996994740583125
"ENSG00000167600.14",1.20479592124424,1.13972797851471e-07,2.61866782747956e-07
"ENSG00000167601.12",-0.110499722009898,9.01050061719757e-09,2.28227817681119e-08
"ENSG00000167604.15",0.0659378107399444,0.0229273689963242,0.0309277976200141
"ENSG00000167608.12",-0.0450909903528218,0.684425041657249,0.718166283019825
"ENSG00000167613.16",0.32326474950277,1.92552389059324e-12,6.73022715081312e-12
"ENSG00000167614.14",-0.4900043483282,0.142797568596745,0.171653702779964
"ENSG00000167615.18",-0.104283421965675,5.74531604342634e-11,1.76709374616856e-10
"ENSG00000167617.3",-0.429417901444747,3.94918037199269e-06,7.87806902044798e-06
"ENSG00000167619.13",-0.043800066322288,0.789606513751964,0.814051138933999
"ENSG00000167625.12",0.118530427300525,1.99237696215781e-10,5.84152507469097e-10
"ENSG00000167632.18",0.132886902602328,4.55138283191165e-19,2.98280903499065e-18
"ENSG00000167634.12",-0.671525531330914,6.98740649220927e-12,2.32643014027953e-11
"ENSG00000167635.12",0.122258840136646,4.83578443548989e-24,5.56959611043599e-23
"ENSG00000167637.18",-0.0484998426310748,0.000142418363255976,0.000245952343436039
"ENSG00000167641.11",-2.48000533033175,1.28516649253975e-27,2.46358384329292e-26
"ENSG00000167642.13",0.253823734192803,6.69134216075411e-15,2.89464253050056e-14
"ENSG00000167645.17",0.403861214225302,4.22151458315857e-35,4.96084573869949e-33
"ENSG00000167646.14",0.427117026247119,0.0344448365474192,0.0454273125965727
"ENSG00000167656.5",-1.0340708526936,0.131395579628675,0.158869153734816
"ENSG00000167657.14",0.115710228036432,2.99819478680456e-11,9.43929709567674e-11
"ENSG00000167658.16",-0.0154994870005827,0.0100509704642339,0.0141917555984034
"ENSG00000167664.9",-0.65888646210281,1.38030193353655e-08,3.44216933112444e-08
"ENSG00000167670.16",0.352302813559224,4.54204502541936e-29,1.12074869649748e-27
"ENSG00000167671.12",0.0203677450513922,0.147616790168545,0.177120513702348
"ENSG00000167674.15",0.110935851529409,2.411645717085e-10,7.02112821914705e-10
"ENSG00000167676.5",-0.984186503215821,1.83852695413304e-29,4.83200173180929e-28
"ENSG00000167680.17",-0.193119464071776,0.000583243725283683,0.000945939839150538
"ENSG00000167685.15",-0.00657977208645589,0.936675126090168,0.945491617321426
"ENSG00000167693.17",0.0912380388990141,0.000524810974130182,0.000856013475193939
"ENSG00000167695.15",0.156840726673705,4.62816602152501e-06,9.17348326523159e-06
"ENSG00000167699.14",0.0779454608221584,1.28031986029977e-09,3.49801268797918e-09
"ENSG00000167700.9",0.421824538327806,7.1903332303272e-20,5.12394773483656e-19
"ENSG00000167701.14",0.0356129088629249,0.65366048460568,0.689612710626748
"ENSG00000167702.13",0.318090981620573,1.52704789502013e-18,9.48290868357203e-18
"ENSG00000167703.15",0.271836554591326,6.88376967042941e-18,3.99947148251071e-17
"ENSG00000167705.12",-0.287810258683713,0.00667248246404192,0.00962885619905098
"ENSG00000167711.14",-2.84474983401121,1.24192821250617e-11,4.04708671969579e-11
"ENSG00000167716.19",0.0158889945956467,0.463305354744654,0.507283968848111
"ENSG00000167720.13",-0.106698468495976,0.000609505494980503,0.000987019167716315
"ENSG00000167721.11",0.0988255704123648,9.83298835510662e-10,2.71553741976837e-09
"ENSG00000167723.15",0.199565213779024,0.335528590817719,0.378095282863188
"ENSG00000167733.14",0.574379619366278,7.61127041863741e-09,1.93891424426934e-08
"ENSG00000167740.10",-0.281413187357515,2.60112469064861e-26,4.04149419386441e-25
"ENSG00000167741.11",-0.218204875244638,0.0110534299969126,0.0155271480917517
"ENSG00000167747.17",0.303461924277169,2.59940783815232e-24,3.07349413276676e-23
"ENSG00000167748.11",0.345331428163543,0.00559483306971352,0.00814462599464538
"ENSG00000167749.12",-0.934937045085956,1.68751564888767e-05,3.18960944518604e-05
"ENSG00000167751.13",1.43742836393123,7.33294785694147e-08,1.71346064086738e-07
"ENSG00000167754.13",-0.722280275824656,4.28743932947257e-05,7.78936451097342e-05
"ENSG00000167755.15",-0.745618120389587,0.34435958388597,0.387278263323796
"ENSG00000167759.13",0.212891192192927,0.0447111425636533,0.0580410315981636
"ENSG00000167766.21",-0.102161050931669,7.60526947340116e-14,2.98173616283634e-13
"ENSG00000167767.14",0.361617185869213,5.9747347500371e-08,1.40789097663174e-07
"ENSG00000167770.13",0.144996104857461,1.74305248174356e-22,1.65514435503272e-21
"ENSG00000167771.6",2.05625975419507,1.49885459777937e-19,1.03167345979558e-18
"ENSG00000167772.12",-0.295532063712695,9.77991889896563e-07,2.06626639491751e-06
"ENSG00000167775.11",0.00492096434673035,0.83089866610161,0.851469862612846
"ENSG00000167778.9",-0.100185514246367,1.69474241504428e-10,5.00476069823062e-10
"ENSG00000167779.9",-1.00613573733255,2.43270484011258e-37,9.2115419939621e-35
"ENSG00000167785.9",0.0779187943047392,0.00908142878691365,0.0128922241297583
"ENSG00000167792.13",0.0868339993399327,7.19327351215128e-13,2.60570322299742e-12
"ENSG00000167797.8",0.274539049695304,1.67061687140627e-18,1.03201389854787e-17
"ENSG00000167799.10",0.614560019482251,9.2889302371487e-06,1.79318214566709e-05
"ENSG00000167800.10",-0.216606965062355,0.357641401347203,0.400877806553377
"ENSG00000167815.12",0.15200764115376,5.62748050566084e-14,2.23142152022138e-13
"ENSG00000167840.14",0.186783559593184,9.86281417780704e-05,0.000172749913567198
"ENSG00000167842.16",0.0641709308742203,4.28743932947257e-05,7.78936451097342e-05
"ENSG00000167850.4",-1.39004837643576,1.6547290310324e-09,4.47589682606887e-09
"ENSG00000167851.15",0.808741918888756,6.77582728522329e-20,4.84319269785793e-19
"ENSG00000167861.16",-0.0526865952030858,0.101586585726698,0.12505567613179
"ENSG00000167862.10",0.314562490774192,1.26607881249537e-26,2.06004791819871e-25
"ENSG00000167863.12",0.15983452657912,1.78277142763884e-23,1.89595639587763e-22
"ENSG00000167874.7",-6.93542172630835,2.441877046909e-25,3.3051549384707e-24
"ENSG00000167880.8",0.351686018208777,3.24091402596488e-16,1.58814625483893e-15
"ENSG00000167881.15",0.0732135101546402,6.00550548770494e-08,1.41492440323704e-07
"ENSG00000167895.16",0.209048580114329,1.84082999087309e-07,4.15025703102532e-07
"ENSG00000167900.12",0.945122154077219,3.42707633412593e-36,6.33203965325159e-34
"ENSG00000167904.16",0.141653491590217,9.31577017963733e-11,2.81890279380087e-10
"ENSG00000167912.8",-0.825219332243462,2.22395477046511e-05,4.15565473162759e-05
"ENSG00000167914.12",-0.909430873086846,0.000193943986849185,0.000330359659038729
"ENSG00000167916.5",1.03124359765941,2.17591597465232e-20,1.64743319818715e-19
"ENSG00000167920.12",0.0690979753826913,0.0740983532418255,0.0931384202401554
"ENSG00000167925.17",-0.0860917084051209,0.00045746196843594,0.000750752637053813
"ENSG00000167930.17",0.0661276170447595,0.000164488888027846,0.000282350497240993
"ENSG00000167962.15",0.337853152543501,6.77401769281439e-22,6.01348470785268e-21
"ENSG00000167964.13",0.33148464927207,3.27114855962732e-09,8.62306811107259e-09
"ENSG00000167965.18",0.205614544941506,5.68481183352849e-17,2.99740181788125e-16
"ENSG00000167967.16",0.110169226243759,1.78149859196581e-11,5.72389936247468e-11
"ENSG00000167968.13",1.0989210483073,2.09334625797092e-07,4.69953323658514e-07
"ENSG00000167969.13",0.143551675929755,1.30993813500571e-09,3.57606698164308e-09
"ENSG00000167971.16",0.0208322744951986,0.597088842125015,0.636918299892754
"ENSG00000167972.14",0.0237709680416248,0.271378800120959,0.310982969494113
"ENSG00000167977.9",0.349812088528332,3.5971061843287e-35,4.46667383722856e-33
"ENSG00000167978.19",-0.0716862111256595,9.05430434599074e-14,3.52730304326028e-13
"ENSG00000167981.7",-0.0837224551083089,0.231566081957372,0.268550811045282
"ENSG00000167984.18",0.213794036079108,2.93106725786854e-12,1.0090780543954e-11
"ENSG00000167985.7",0.135173558010781,8.96109293790636e-19,5.68567814436338e-18
"ENSG00000167986.15",0.0826588337383887,4.90404542180555e-19,3.20093588278778e-18
"ENSG00000167987.11",0.101726508482755,5.36815373383572e-07,1.16202020728686e-06
"ENSG00000167992.14",-2.24422425716627,1.23506552970967e-19,8.57223237423066e-19
"ENSG00000167994.13",-0.352673468093043,3.17362234076526e-20,2.36085789021614e-19
"ENSG00000167995.17",-0.112392797068621,0.000276083822466164,0.000463479305903652
"ENSG00000167996.16",0.118699745102183,7.53868001644868e-10,2.10256301522686e-09
"ENSG00000168000.16",0.534442448979431,9.24942280886894e-06,1.78566782256448e-05
"ENSG00000168002.12",0.216027247490003,4.83553162369655e-31,1.79770412642905e-29
"ENSG00000168003.19",0.140139541193352,1.06299790009521e-20,8.31926731151318e-20
"ENSG00000168004.10",-3.30339764793054,1.24551562756254e-19,8.64085270594227e-19
"ENSG00000168005.9",0.344959271510821,9.13219365967803e-24,1.01372968416933e-22
"ENSG00000168010.11",-0.0260891017812483,0.300818370671936,0.341971840136359
"ENSG00000168014.18",0.0299181232377844,0.0388147602162027,0.0508472861483429
"ENSG00000168016.15",0.0127036892752158,0.0387281417034051,0.0507424851204724
"ENSG00000168026.19",-0.201663124553,6.96023305961393e-17,3.64109343631961e-16
"ENSG00000168028.15",0.0747489031515478,2.6569902258776e-12,9.17398932994392e-12
"ENSG00000168032.10",-0.346143145263107,1.20928827573481e-10,3.61960385528079e-10
"ENSG00000168036.18",0.0304358299156294,0.0069743387700796,0.0100342407550948
"ENSG00000168038.11",-0.162447920580459,1.64398907056791e-19,1.12701807741145e-18
"ENSG00000168040.5",0.453649401009093,7.69991581626973e-17,4.0136661794835e-16
"ENSG00000168056.18",-0.200409226520347,1.03901098736206e-22,1.01070428142664e-21
"ENSG00000168060.16",-0.872978587089025,4.61422339569756e-24,5.3264149706225e-23
"ENSG00000168061.17",0.869684864448633,2.46889406933769e-30,7.75060900723196e-29
"ENSG00000168062.10",1.17550574419918,6.80999963234322e-12,2.27007389113791e-11
"ENSG00000168066.22",-0.0644282779515441,3.69787425189449e-17,1.98490551592327e-16
"ENSG00000168067.12",0.136028538325548,2.88395988402543e-13,1.07936465653379e-12
"ENSG00000168070.12",-0.241296356868314,0.0820061744212794,0.102398378686441
"ENSG00000168071.22",0.183776243963867,3.36513229992751e-07,7.42639032746271e-07
"ENSG00000168077.14",-0.115916573164935,0.00148540788531994,0.00230830142628808
"ENSG00000168078.10",8.4037067950015,4.31909929091973e-35,5.03692373961213e-33
"ENSG00000168079.17",-2.17076479765933,1.18734516563362e-36,2.75886845266277e-34
"ENSG00000168081.9",-0.946140484532204,4.54753158382987e-06,9.02065329243603e-06
"ENSG00000168090.10",0.0991690954305669,1.79075968966682e-12,6.27563876162831e-12
"ENSG00000168092.14",0.0375502920909684,0.000163884846385457,0.000281392382213981
"ENSG00000168096.15",0.0580896539835245,0.00121088882834558,0.00190038229822378
"ENSG00000168101.15",0.272776529355952,5.4165615661979e-19,3.51749650215659e-18
"ENSG00000168116.14",-0.0505459659710958,0.00419127127619773,0.0061874509680526
"ENSG00000168118.12",0.0562743287443801,0.00804190065099665,0.0114861290335624
"ENSG00000168124.3",-0.371710223482315,3.82874363986594e-06,7.64626879660947e-06
"ENSG00000168126.3",-1.93506183268176,3.93690731678493e-21,3.20118993406974e-20
"ENSG00000168131.4",-2.21150449147861,1.01725277374195e-19,7.13635860554424e-19
"ENSG00000168137.20",0.0133325788819197,0.369768874984867,0.413308351481809
"ENSG00000168140.5",-0.319075837888245,0.932292865223158,0.941563912847295
"ENSG00000168143.9",0.343673644631272,2.94845166748772e-08,7.1397411253368e-08
"ENSG00000168152.13",0.0405970478152442,0.523544023449612,0.566026957003174
"ENSG00000168159.15",0.227721975501511,1.3173033713786e-13,5.06113136709921e-13
"ENSG00000168172.9",-0.0181042889249111,0.0262637962879808,0.0351624643567445
"ENSG00000168175.16",-0.0156328673796105,0.0250481982002884,0.0336274747002121
"ENSG00000168209.6",0.157851704070286,1.75163029962482e-05,3.30549762627164e-05
"ENSG00000168214.22",-0.0157794971523969,0.107473121347444,0.131778528218096
"ENSG00000168216.13",-0.0725200190974813,9.88975645940385e-10,2.73047727397943e-09
"ENSG00000168228.16",-0.0944671522957687,6.41976875460519e-08,1.50766253807424e-07
"ENSG00000168229.4",-0.381796579365622,2.05726706430749e-05,3.85663701053573e-05
"ENSG00000168234.13",0.0500385838085122,0.000804871283812522,0.00128775206811757
"ENSG00000168237.18",-0.137753745781237,6.90901802121323e-06,1.34774846866775e-05
"ENSG00000168243.11",-0.438280143545981,0.109494263142338,0.134085224979583
"ENSG00000168246.6",-0.0511235286893578,0.000440407706333378,0.000724120551139221
"ENSG00000168256.18",0.137917015796731,1.59072960161932e-18,9.8524369166531e-18
"ENSG00000168259.17",0.0443503027694051,2.79756839105001e-08,6.78562436709332e-08
"ENSG00000168263.9",0.303272236370347,0.060652849648378,0.077321732057251
"ENSG00000168264.11",0.0136696425333194,0.328206108224158,0.370633635690101
"ENSG00000168268.11",0.306286108415038,9.13219365967803e-24,1.01372968416933e-22
"ENSG00000168269.10",-1.33812220691414,1.35983514171369e-06,2.83242809042449e-06
"ENSG00000168273.8",0.0645741683692715,0.00968353552893592,0.013692486202019
"ENSG00000168275.16",0.59863911595313,2.15897064411985e-31,8.68999850732284e-30
"ENSG00000168280.18",-0.324642156476739,1.46833936578192e-09,3.99285722917788e-09
"ENSG00000168282.6",-0.730416100557487,3.84466565559674e-09,1.00743050254428e-08
"ENSG00000168283.14",0.0514656571961813,0.00569023986520739,0.00827565777921077
"ENSG00000168286.3",0.11329342888489,1.11097541732304e-12,3.9543608012899e-12
"ENSG00000168288.13",0.119221779890609,1.74305248174356e-22,1.65514435503272e-21
"ENSG00000168291.13",0.0753645842044668,1.82232571934673e-09,4.90845280917568e-09
"ENSG00000168297.16",-0.0672968233986475,9.24656929307778e-05,0.000162410678495011
"ENSG00000168298.7",0.192608605344028,7.53809609543277e-29,1.78395791159736e-27
"ENSG00000168300.14",0.0472965097472725,0.00405952575451987,0.00600307190670069
"ENSG00000168301.13",-0.18708814675524,1.64116458877678e-11,5.28741167041728e-11
"ENSG00000168303.9",0.0774836990710319,4.36843139155512e-07,9.53691787389758e-07
"ENSG00000168306.13",-0.994939791247351,6.25021280969868e-30,1.80849318005913e-28
"ENSG00000168309.18",-0.838632862516658,6.14783296866188e-21,4.90914306122959e-20
"ENSG00000168310.12",0.0327634790764388,0.00186210106642395,0.00286263855487388
"ENSG00000168329.14",-0.801544478769348,1.2042323425554e-19,8.37148916104185e-19
"ENSG00000168350.8",-0.311413732903124,9.98573525690563e-06,1.9239429993376e-05
"ENSG00000168356.13",-2.39653406147269,1.83251476427171e-24,2.20671614978318e-23
"ENSG00000168374.11",0.140247857075319,6.21984757271903e-26,9.26512602733684e-25
"ENSG00000168385.18",0.0161378120935974,0.00684079891016181,0.00985505605324439
"ENSG00000168386.19",-0.176848152123884,5.03225449882908e-20,3.66352427566073e-19
"ENSG00000168389.18",0.14439852734039,0.144811787726633,0.173931795949387
"ENSG00000168393.13",0.325093245403939,2.21284938262701e-27,4.07874419558611e-26
"ENSG00000168394.13",0.475419608536996,2.34152003279178e-30,7.38096206842309e-29
"ENSG00000168395.16",-0.0686169261836712,1.0318233228407e-08,2.6006289041702e-08
"ENSG00000168397.17",0.032953296710605,0.00569023986520739,0.00827565777921077
"ENSG00000168398.7",-0.435055747792564,2.08198627613479e-18,1.27305823515411e-17
"ENSG00000168404.13",0.161289524451855,6.82323102889862e-09,1.74760182786931e-08
"ENSG00000168405.18",-0.090324874575992,0.00198132007742892,0.00303723850933739
"ENSG00000168411.14",0.196787427201592,5.27703606026971e-32,2.43752971392368e-30
"ENSG00000168412.7",-0.40793845256996,0.0022341737627355,0.00340375240795055
"ENSG00000168421.14",0.100837683923142,0.00590200631277664,0.00856739247570507
"ENSG00000168434.13",0.00281839530269052,0.771981577499039,0.797972734007584
"ENSG00000168438.15",0.0598946334750217,3.80215416410528e-09,9.96631658552886e-09
"ENSG00000168439.17",0.22276402616578,1.65554343781766e-32,8.60630047140769e-31
"ENSG00000168447.11",-0.405373138362863,0.000204074924198294,0.000347019016470914
"ENSG00000168453.16",0.19200275313685,0.000245340864406085,0.000413930890158921
"ENSG00000168461.13",0.228314637603543,2.28333003559091e-21,1.90718996518543e-20
"ENSG00000168476.12",0.475913863619178,3.16995092911854e-28,6.71447271733389e-27
"ENSG00000168477.21",-1.08720396719024,7.48530561596779e-39,2.08710735043044e-35
"ENSG00000168487.20",0.0488714007508116,0.0148762127371352,0.0205813668122456
"ENSG00000168488.19",0.0598891784801162,4.28743932947257e-05,7.78936451097342e-05
"ENSG00000168491.10",-0.469679408969521,5.27810692560608e-06,1.0405246015893e-05
"ENSG00000168495.13",0.0370502042605116,0.0823297206224242,0.102756362871749
"ENSG00000168496.4",0.586667590833502,1.85408560218578e-37,7.67236296547e-35
"ENSG00000168497.5",-1.23901786102399,7.17796467876698e-37,1.88166969796976e-34
"ENSG00000168502.18",0.00154266445998769,0.393759787387191,0.437731295358917
"ENSG00000168505.7",-0.371507253542049,5.49398139986059e-05,9.86741837062271e-05
"ENSG00000168509.20",0.90945124279945,2.00556802558666e-08,4.92772385746763e-08
"ENSG00000168517.11",-0.594073955364401,8.09048592661996e-05,0.000142865619123358
"ENSG00000168522.13",0.114796178721494,3.44307651654455e-13,1.28049714852599e-12
"ENSG00000168528.12",0.130670893074718,0.00524233335319042,0.00765655267979539
"ENSG00000168538.16",0.00142202515729029,0.584405291615928,0.624735795167549
"ENSG00000168539.4",-0.727113494357289,0.593906231650206,0.633832006365687
